OID_,FIRE_ID,FIRE_TYPE,IG_DATE,LATITUDE,LONGITUDE,ACRES,US_L4CODE,ECO_US_ID,SECTION
451,AZ3585011202320110704,Wildfire,7/4/2011 0:00:00,35.865000000000002,-112.022999999999996,4422.000000000000000,23j,39,White Mountain-San Francisco Peaks Section
452,AZ3621711223520110704,Wildfire,7/4/2011 0:00:00,36.250000000000000,-112.225999999999999,4101.000000000000000,23c,56,Grand Canyon Lands Section
453,TX3015310450720110704,Wildfire,7/4/2011 0:00:00,30.158999999999999,-104.516999999999996,2176.000000000000000,24c,38,Basin and Range Section
454,TX3284309818520110704,Wildfire,7/4/2011 0:00:00,32.851999999999997,-98.200999999999993,1021.000000000000000,29c,162,Cross Timbers and Prairie Section
455,NV3705411645220110705,Wildfire,7/5/2011 0:00:00,37.061999999999998,-116.406999999999996,3343.000000000000000,13w,34,Southeastern Great Basin Section
456,AZ3338311046320110706,Wildfire,7/6/2011 0:00:00,33.381999999999998,-110.350999999999999,1749.000000000000000,79e,36,Sonoran Mojave Desert Section
457,TX3205610062720110706,Wildfire,7/6/2011 0:00:00,32.024000000000001,-100.611999999999995,2104.000000000000000,30d,77,Rolling Plains Section
458,OR4478312125820110707,Wildfire,7/7/2011 0:00:00,44.780000000000001,-121.272000000000006,1351.000000000000000,11a,13,Eastern Cascades Section
459,CA3626811851120110708,Wildfire,7/8/2011 0:00:00,36.301000000000002,-118.536000000000001,17671.000000000000000,5l,10,Sierra Nevada Section
460,AZ3498711159420110709,Wildfire,7/9/2011 0:00:00,34.984000000000002,-111.605999999999995,2518.000000000000000,23c,39,White Mountain-San Francisco Peaks Section
461,AZ3655111380820110709,Wildfire,7/9/2011 0:00:00,36.570999999999998,-113.847999999999999,17050.000000000000000,14b,56,Grand Canyon Lands Section
462,NM3572010336220110709,Wildfire,7/9/2011 0:00:00,35.747999999999998,-103.370999999999995,13980.000000000000000,25b,76,Texas High Plains Section
463,TX3295210110120110709,Wildfire,7/9/2011 0:00:00,32.951999999999998,-101.108999999999995,2491.000000000000000,26c,77,Rolling Plains Section
464,TX3443510005220110709,Wildfire,7/9/2011 0:00:00,34.500999999999998,-100.028000000000006,4851.000000000000000,27h,77,Rolling Plains Section
465,NM3328410853220110711,Wildfire,7/11/2011 0:00:00,33.281999999999996,-108.510000000000005,1645.000000000000000,23c,39,White Mountain-San Francisco Peaks Section
466,MT4665411363020170719,Wildfire,7/19/2017 0:00:00,46.646000000000001,-113.613000000000000,8183.000000000000000,17x,25,Bitterroot Valley Section
467,UT4117111287820170719,Wildfire,7/19/2017 0:00:00,41.085999999999999,-112.882000000000005,10840.000000000000000,13c,49,Bonneville Basin Section
468,MT4721710790020170719,Wildfire,7/19/2017 0:00:00,47.182000000000002,-107.777000000000001,222571.000000000000000,43n,23,Northwestern Glaciated Plains Section
469,MT4732310803520170719,Wildfire,7/19/2017 0:00:00,47.313000000000002,-107.994000000000000,7497.000000000000000,43l,23,Northwestern Glaciated Plains Section
470,MT4551810783220170720,Wildfire,7/20/2017 0:00:00,45.551000000000002,-107.796999999999997,5958.000000000000000,43n,61,Powder River Basin Section
471,MT4574510835020170720,Wildfire,7/20/2017 0:00:00,45.762999999999998,-108.347999999999999,1197.000000000000000,43v,61,Powder River Basin Section
472,MT4806210473420170720,Wildfire,7/20/2017 0:00:00,48.070000000000000,-104.674999999999997,7834.000000000000000,43c,63,Northern Glaciated Plains Section
473,MT4722711375220170720,Wildfire,7/20/2017 0:00:00,47.218000000000004,-113.766999999999996,1855.000000000000000,41c,19,Bitterroot Mountains Section
474,WA4671511999020170720,Wildfire,7/20/2017 0:00:00,46.683999999999997,-119.992999999999995,27218.000000000000000,10g,17,Columbia Basin Section
475,UT4185611306220170720,Wildfire,7/20/2017 0:00:00,41.820999999999998,-113.049000000000007,13100.000000000000000,13b,49,Bonneville Basin Section
476,OK3481209980720170720,Wildfire,7/20/2017 0:00:00,34.841999999999999,-99.805999999999997,2894.000000000000000,26c,86,Redbed Plains Section
477,NJ3968007464020170720,Wildfire,7/20/2017 0:00:00,39.677000000000000,-74.638000000000005,3587.000000000000000,84b,133,Upper Atlantic Coastal Plain Section
478,OR4566512011720170721,Wildfire,7/21/2017 0:00:00,45.682000000000002,-120.069000000000003,9325.000000000000000,10e,17,Columbia Basin Section
479,MT4637311093520170721,Wildfire,7/21/2017 0:00:00,46.359999999999999,-110.870000000000005,7029.000000000000000,43t,24,Belt Mountains Section
480,MT4715311245620170723,Wildfire,7/22/2017 0:00:00,47.142000000000003,-112.438000000000002,29971.000000000000000,17x,25,Bitterroot Valley Section
481,TX3580610109720170722,Wildfire,7/22/2017 0:00:00,35.856000000000002,-101.111000000000004,13532.000000000000000,26a,76,Texas High Plains Section
482,OR4470812185620170724,Wildfire,7/23/2017 0:00:00,44.698999999999998,-121.875000000000000,11758.000000000000000,4b,13,Eastern Cascades Section
483,NV4016211876720170723,Wildfire,7/23/2017 0:00:00,40.161000000000001,-118.769000000000005,2486.000000000000000,13k,31,Lahontan Basin Section
484,ID4347711421120170723,Wildfire,7/23/2017 0:00:00,43.490000000000002,-114.168000000000006,4053.000000000000000,16f,52,Challis Volcanics Section
485,CA3978012014320170806,Wildfire,8/6/2017 0:00:00,39.779000000000003,-120.147999999999996,1032.000000000000000,13ab,10,Sierra Nevada Section
486,CA4083912297820170808,Wildfire,8/8/2017 0:00:00,40.844999999999999,-123.010000000000005,3325.000000000000000,78m,2,Klamath Mountains Section
487,CA4018412336320170808,Wildfire,8/8/2017 0:00:00,40.192000000000000,-123.347999999999999,1601.000000000000000,78q,168,Northern California Coast Ranges Section
488,CA4011512332020170808,Wildfire,8/8/2017 0:00:00,40.119000000000000,-123.299000000000007,3242.000000000000000,78q,168,Northern California Coast Ranges Section
489,CA4194712334920170808,Wildfire,8/8/2017 0:00:00,41.935000000000002,-123.325000000000003,10764.000000000000000,78i,2,Klamath Mountains Section
490,OR4294112254720170808,Wildfire,8/8/2017 0:00:00,42.956000000000003,-122.576999999999998,19152.000000000000000,4b,14,Western Cascades Section
491,MT4885711485720170808,Wildfire,8/8/2017 0:00:00,48.859999999999999,-114.849000000000004,6299.000000000000000,41c,20,Flathead Valley Section
492,NV4111111808920170808,Wildfire,8/8/2017 0:00:00,41.121000000000002,-118.024000000000001,9878.000000000000000,13k,31,Lahontan Basin Section
493,ID4708211553120170808,Wildfire,8/8/2017 0:00:00,47.082000000000001,-115.510000000000005,2120.000000000000000,15p,19,Bitterroot Mountains Section
494,ID4242611608120170808,Wildfire,8/8/2017 0:00:00,42.420000000000002,-116.097999999999999,3019.000000000000000,80a,27,Owyhee Uplands Section
495,MT4535410454920170808,Wildfire,8/8/2017 0:00:00,45.331000000000003,-104.561000000000007,1307.000000000000000,43e,62,Northwestern Great Plains Section
496,OR4303712246520170809,Wildfire,8/9/2017 0:00:00,43.046999999999997,-122.447000000000003,8291.000000000000000,4b,14,Western Cascades Section
497,OR4318212230620170809,Wildfire,8/9/2017 0:00:00,43.176000000000002,-122.311999999999998,1021.000000000000000,4b,14,Western Cascades Section
498,OR4509112124520170809,Wildfire,8/9/2017 0:00:00,44.973999999999997,-121.197999999999993,70074.000000000000000,11a,13,Eastern Cascades Section
499,UT4025311389720170809,Wildfire,8/9/2017 0:00:00,40.243000000000002,-113.876999999999995,1409.000000000000000,13b,49,Bonneville Basin Section
500,WA4824811858220170809,Wildfire,8/9/2017 0:00:00,48.265999999999998,-118.555999999999997,3930.000000000000000,15x,16,Okanogan Highlands Section
501,CA4145212338020170811,Wildfire,8/10/2017 0:00:00,41.465000000000003,-123.427000000000007,21914.000000000000000,78i,2,Klamath Mountains Section
502,OR4254212214420170810,Wildfire,8/10/2017 0:00:00,42.548000000000002,-122.147000000000006,3798.000000000000000,4d,11,Southern Cascades Section
503,OR4309112272520170810,Wildfire,8/10/2017 0:00:00,43.088999999999999,-122.703999999999994,1949.000000000000000,4b,14,Western Cascades Section
504,OR4340212236220170810,Wildfire,8/10/2017 0:00:00,43.402999999999999,-122.379999999999995,2318.000000000000000,4b,14,Western Cascades Section
505,NV4031111922920170810,Wildfire,8/10/2017 0:00:00,40.332999999999998,-119.212999999999994,2276.000000000000000,13j,28,Northwestern Basin and Range Section
506,OR4331112282720170810,Wildfire,8/10/2017 0:00:00,43.295999999999999,-122.837999999999994,4946.000000000000000,4a,2,Klamath Mountains Section
507,OR4410112190920170810,Wildfire,8/10/2017 0:00:00,44.128999999999998,-121.873999999999995,25137.000000000000000,4c,14,Western Cascades Section
508,OR4410112199420170810,Wildfire,8/10/2017 0:00:00,44.097999999999999,-122.004999999999995,3646.000000000000000,4b,14,Western Cascades Section
509,WA4691112130920170810,Wildfire,8/10/2017 0:00:00,46.920000000000002,-121.316999999999993,3794.000000000000000,4b,13,Eastern Cascades Section
510,OR4404612205520170810,Wildfire,8/10/2017 0:00:00,44.040999999999997,-122.058000000000007,1843.000000000000000,4c,14,Western Cascades Section
511,OR4209312329420170811,Wildfire,8/11/2017 0:00:00,42.097999999999999,-123.298000000000002,2152.000000000000000,78h,2,Klamath Mountains Section
512,CA4198012316420170811,Wildfire,8/11/2017 0:00:00,41.950000000000003,-123.135999999999996,33465.000000000000000,78h,2,Klamath Mountains Section
513,OR4311112241120170811,Wildfire,8/11/2017 0:00:00,43.122000000000000,-122.403999999999996,1255.000000000000000,4b,14,Western Cascades Section
514,OR4320912249720170811,Wildfire,8/11/2017 0:00:00,43.216000000000001,-122.504000000000005,5382.000000000000000,4b,14,Western Cascades Section
515,OR4400312257520170811,Wildfire,8/11/2017 0:00:00,44.003999999999998,-122.512000000000000,10260.000000000000000,4a,14,Western Cascades Section
516,MT4897311544120170811,Wildfire,8/11/2017 0:00:00,48.978999999999999,-115.350999999999999,28101.000000000000000,15l,20,Flathead Valley Section
517,OR4474912191520170811,Wildfire,8/11/2017 0:00:00,44.741999999999997,-121.926000000000002,2304.000000000000000,4b,14,Western Cascades Section
518,OR4484012069620170811,Wildfire,8/11/2017 0:00:00,44.874000000000002,-120.715999999999994,12678.000000000000000,11a,30,High Lava Plains Section
519,OR4441212141120170811,Wildfire,8/11/2017 0:00:00,44.412999999999997,-121.381000000000000,1890.000000000000000,11n,13,Eastern Cascades Section
520,OR4425712174320170811,Wildfire,8/11/2017 0:00:00,44.259999999999998,-121.688000000000002,24074.000000000000000,9d,13,Eastern Cascades Section
521,OR4412912209720170811,Wildfire,8/11/2017 0:00:00,44.134999999999998,-122.097999999999999,4323.000000000000000,4a,14,Western Cascades Section
522,MT4860711382920170811,Wildfire,8/11/2017 0:00:00,48.594000000000001,-113.840000000000003,16897.000000000000000,41c,21,Northern Rockies Section
523,MT4817011309420170811,Wildfire,8/11/2017 0:00:00,48.222000000000001,-113.122000000000000,9971.000000000000000,41d,21,Northern Rockies Section
524,WY4397610791720170811,Wildfire,8/11/2017 0:00:00,43.945000000000000,-107.912000000000006,3379.000000000000000,18g,154,Bighorn Basin Section
525,CA3386711768620170925,Wildfire,9/25/2017 0:00:00,33.860999999999997,-117.659999999999997,2740.000000000000000,85m,6,Southern California Mountains and Valleys Section
526,CA3627011849820170925,Wildfire,9/25/2017 0:00:00,36.284999999999997,-118.471000000000004,18576.000000000000000,5l,10,Sierra Nevada Section
527,WA4750711957520170930,Wildfire,9/30/2017 0:00:00,47.491000000000000,-119.561000000000007,3403.000000000000000,10b,17,Columbia Basin Section
528,NV3882011959620171003,Wildfire,10/3/2017 0:00:00,38.829000000000001,-119.603999999999999,4065.000000000000000,13x,32,Mono Section
529,AZ3447811108720171006,Wildfire,10/6/2017 0:00:00,34.490000000000002,-111.069000000000003,1832.000000000000000,23c,39,White Mountain-San Francisco Peaks Section
530,CA3386511772020171009,Wildfire,10/9/2017 0:00:00,33.823000000000000,-117.733999999999995,9102.000000000000000,85f,5,Southern California Coast Section
531,CA3839112224120171009,Wildfire,10/9/2017 0:00:00,38.363999999999997,-122.236999999999995,51664.000000000000000,6k,164,Northern California Interior Coast Ranges Section
532,CA3838712252020171009,Wildfire,10/9/2017 0:00:00,38.348999999999997,-122.503000000000000,56883.000000000000000,6k,168,Northern California Coast Ranges Section
533,CA3936812133420171009,Wildfire,10/9/2017 0:00:00,39.359000000000002,-121.375000000000000,16155.000000000000000,6b,9,Sierra Nevada Foothills Section
534,CA3958812158520171009,Wildfire,10/9/2017 0:00:00,39.591000000000001,-121.584999999999994,8415.000000000000000,6b,9,Sierra Nevada Foothills Section
535,CA3859812261820171009,Wildfire,10/9/2017 0:00:00,38.567999999999998,-122.680000000000007,36981.000000000000000,6k,168,Northern California Coast Ranges Section
536,CA3900312269020171009,Wildfire,10/9/2017 0:00:00,38.991999999999997,-122.665999999999997,2591.000000000000000,6i,168,Northern California Coast Ranges Section
537,CA3931312322020171009,Wildfire,10/9/2017 0:00:00,39.338999999999999,-123.212999999999994,36545.000000000000000,78q,168,Northern California Coast Ranges Section
538,CA3874312290720171009,Wildfire,10/9/2017 0:00:00,38.770000000000003,-122.882999999999996,18691.000000000000000,6j,168,Northern California Coast Ranges Section
539,CA3815112243520171009,Wildfire,10/9/2017 0:00:00,38.155000000000001,-122.474000000000004,1773.000000000000000,6l,4,Central California Coast Section
540,TX2881109562920171016,Wildfire,10/16/2017 0:00:00,28.812999999999999,-95.620000000000005,3959.000000000000000,34h,82,Central Gulf Prairies and Marshes Section
541,TX2964909413920171017,Wildfire,10/17/2017 0:00:00,29.638999999999999,-94.200000000000003,7646.000000000000000,34g,167,Eastern Gulf Prairies and Marshes Section
542,WA4749512042120171101,Wildfire,11/1/2017 0:00:00,47.503000000000000,-120.400000000000006,1196.000000000000000,10a,13,Eastern Cascades Section
543,WA4737712101920170812,Wildfire,8/11/2017 0:00:00,47.341000000000001,-120.977999999999994,38159.000000000000000,77c,13,Eastern Cascades Section
544,UT3999411131620170812,Wildfire,8/11/2017 0:00:00,40.006000000000000,-111.251999999999995,11003.000000000000000,19f,48,Overthrust Mountains Section
545,WA4751412095920170812,Wildfire,8/11/2017 0:00:00,47.509000000000000,-120.918999999999997,5184.000000000000000,77c,13,Eastern Cascades Section
546,OR4210812315720170812,Wildfire,8/12/2017 0:00:00,42.107999999999997,-123.135999999999996,4317.000000000000000,78e,2,Klamath Mountains Section
547,OR4330612262220170812,Wildfire,8/12/2017 0:00:00,43.299999999999997,-122.573999999999998,34241.000000000000000,4a,14,Western Cascades Section
548,WA4677011943620170812,Wildfire,8/12/2017 0:00:00,46.781999999999996,-119.349000000000004,17318.000000000000000,10g,17,Columbia Basin Section
549,WA4695112137420170812,Wildfire,8/12/2017 0:00:00,46.999000000000002,-121.405000000000001,51017.000000000000000,4b,14,Western Cascades Section
550,MT4875811404020170812,Wildfire,8/12/2017 0:00:00,48.743000000000002,-114.061000000000007,4421.000000000000000,41c,21,Northern Rockies Section
551,ID4588211496020170812,Wildfire,8/12/2017 0:00:00,45.893000000000001,-114.947000000000003,1658.000000000000000,16c,26,Idaho Batholith Section
552,UT4157611263120170812,Wildfire,8/12/2017 0:00:00,41.475000000000001,-112.703999999999994,2239.000000000000000,13b,49,Bonneville Basin Section
553,CA4178612347520170812,Wildfire,8/12/2017 0:00:00,41.747000000000000,-123.579999999999998,95692.000000000000000,78d,2,Klamath Mountains Section
554,CA3753811959820170813,Wildfire,8/13/2017 0:00:00,37.567999999999998,-119.575999999999993,8053.000000000000000,5m,10,Sierra Nevada Section
555,OR4503912058720170813,Wildfire,8/13/2017 0:00:00,45.024999999999999,-120.582999999999998,5341.000000000000000,10k,30,High Lava Plains Section
556,NV4109811409020170813,Wildfire,8/13/2017 0:00:00,41.106000000000002,-114.094999999999999,2578.000000000000000,13c,49,Bonneville Basin Section
557,ID4624611454720170813,Wildfire,8/13/2017 0:00:00,46.262000000000000,-114.525000000000006,5574.000000000000000,16h,26,Idaho Batholith Section
558,CA3398311730820170813,Wildfire,8/13/2017 0:00:00,33.984000000000002,-117.290000000000006,1117.000000000000000,85l,6,Southern California Mountains and Valleys Section
559,ID4613211513120170814,Wildfire,8/14/2017 0:00:00,46.133000000000003,-115.137000000000000,2258.000000000000000,16c,26,Idaho Batholith Section
560,WY4306810657820170814,Wildfire,8/14/2017 0:00:00,43.045000000000002,-106.566999999999993,2867.000000000000000,43x,62,Northwestern Great Plains Section
561,MT4885211330020170816,Wildfire,8/16/2017 0:00:00,48.868000000000002,-113.265000000000001,3126.000000000000000,42r,22,Rocky Mountain Front Section
562,ID4631411497720170816,Wildfire,8/16/2017 0:00:00,46.305999999999997,-114.971999999999994,1890.000000000000000,16b,26,Idaho Batholith Section
563,MT4795711307120170816,Wildfire,8/16/2017 0:00:00,47.962000000000003,-113.037999999999997,20309.000000000000000,41c,21,Northern Rockies Section
564,ID4626711481720170817,Wildfire,8/17/2017 0:00:00,46.270000000000003,-114.799999999999997,2332.000000000000000,16h,26,Idaho Batholith Section
565,WA4731411973620170817,Wildfire,8/17/2017 0:00:00,47.304000000000002,-119.718000000000004,6437.000000000000000,10a,17,Columbia Basin Section
566,TX2892509693720170818,Wildfire,8/18/2017 0:00:00,28.911000000000001,-96.962999999999994,1672.000000000000000,34a,163,Oak Woods and Prairies Section
567,CA3837311989620170819,Wildfire,8/19/2017 0:00:00,38.380000000000003,-119.875000000000000,4390.000000000000000,5c,10,Sierra Nevada Section
568,OR4268411756520170819,Wildfire,8/19/2017 0:00:00,42.664999999999999,-117.558999999999997,1375.000000000000000,80a,27,Owyhee Uplands Section
569,CO4092510688420170819,Wildfire,8/19/2017 0:00:00,40.926000000000002,-106.859999999999999,2868.000000000000000,21b,58,North-Central Highlands Section
570,TX2960909430320170819,Wildfire,8/19/2017 0:00:00,29.600999999999999,-94.319000000000003,1473.000000000000000,34g,167,Eastern Gulf Prairies and Marshes Section
571,UT4091011299620170820,Wildfire,8/20/2017 0:00:00,40.915999999999997,-112.991000000000000,1920.000000000000000,13b,49,Bonneville Basin Section
572,MT4562710621720170821,Wildfire,8/21/2017 0:00:00,45.621000000000002,-106.215999999999994,1177.000000000000000,43p,61,Powder River Basin Section
573,LA2989809339320170821,Wildfire,8/21/2017 0:00:00,29.896999999999998,-93.400000000000006,503.000000000000000,34g,96,Louisiana Coast Prairies and Marshes Section
574,NV3910511945620170822,Wildfire,8/22/2017 0:00:00,39.101999999999997,-119.442999999999998,1844.000000000000000,13x,32,Mono Section
575,NV3933911929420170822,Wildfire,8/22/2017 0:00:00,39.317999999999998,-119.301000000000002,1673.000000000000000,13k,32,Mono Section
576,WA4742811871020170823,Wildfire,8/23/2017 0:00:00,47.463999999999999,-118.721999999999994,1372.000000000000000,10a,17,Columbia Basin Section
577,ID4218611510920170824,Wildfire,8/23/2017 0:00:00,42.185000000000002,-115.159000000000006,9490.000000000000000,80a,27,Owyhee Uplands Section
578,MT4495911276420170823,Wildfire,8/23/2017 0:00:00,44.981999999999999,-112.792000000000002,2828.000000000000000,17ab,53,Beaverhead Mountains Section
579,NV4197911553720170823,Wildfire,8/23/2017 0:00:00,41.978000000000002,-115.566999999999993,6649.000000000000000,80a,28,Northwestern Basin and Range Section
580,NV4142011550520170823,Wildfire,8/23/2017 0:00:00,41.406999999999996,-115.497000000000000,1804.000000000000000,13m,50,Northeastern Great Basin Section
581,UT4180511308820170823,Wildfire,8/23/2017 0:00:00,41.831000000000003,-113.108999999999995,4226.000000000000000,13b,49,Bonneville Basin Section
582,UT4179811316520170823,Wildfire,8/23/2017 0:00:00,41.780000000000001,-113.161000000000001,2455.000000000000000,13c,49,Bonneville Basin Section
583,ID4221411690720170824,Wildfire,8/24/2017 0:00:00,42.210999999999999,-116.903999999999996,1144.000000000000000,80a,27,Owyhee Uplands Section
584,MT4599610625820170824,Wildfire,8/24/2017 0:00:00,46.036000000000001,-106.311999999999998,8387.000000000000000,43n,61,Powder River Basin Section
585,MT4828710715120170824,Wildfire,8/24/2017 0:00:00,48.283999999999999,-107.153000000000006,1444.000000000000000,42j,23,Northwestern Glaciated Plains Section
586,MT4593411198920170825,Wildfire,8/24/2017 0:00:00,45.947000000000003,-111.980999999999995,2745.000000000000000,17w,53,Beaverhead Mountains Section
587,ID4439211551320170824,Wildfire,8/24/2017 0:00:00,44.396000000000001,-115.545000000000002,29637.000000000000000,16k,26,Idaho Batholith Section
588,ID4379411205520170825,Wildfire,8/25/2017 0:00:00,43.859000000000002,-112.040000000000006,17745.000000000000000,12g,51,Snake River Basalts Section
589,MT4729710736420170825,Wildfire,8/25/2017 0:00:00,47.311000000000000,-107.388000000000005,1129.000000000000000,43n,23,Northwestern Glaciated Plains Section
590,MT4605110647720170825,Wildfire,8/25/2017 0:00:00,46.058999999999997,-106.497000000000000,1193.000000000000000,43n,61,Powder River Basin Section
591,MT4808911301520170825,Wildfire,8/25/2017 0:00:00,48.115000000000002,-112.941999999999993,17781.000000000000000,41d,21,Northern Rockies Section
592,MT4562810684420170826,Wildfire,8/26/2017 0:00:00,45.625000000000000,-106.828999999999994,2578.000000000000000,43p,61,Powder River Basin Section
593,MT4566411020520170826,Wildfire,8/26/2017 0:00:00,45.652999999999999,-110.180000000000007,1196.000000000000000,43s,55,Yellowstone Highlands Section
594,OR4293912360020170827,Wildfire,8/27/2017 0:00:00,42.899999999999999,-123.543000000000006,17066.000000000000000,78e,2,Klamath Mountains Section
595,MT4817010962220170827,Wildfire,8/27/2017 0:00:00,48.231000000000002,-109.575999999999993,21165.000000000000000,17r,23,Northwestern Glaciated Plains Section
596,NV3975311771020170827,Wildfire,8/27/2017 0:00:00,39.725000000000001,-117.734999999999999,14872.000000000000000,13s,31,Lahontan Basin Section
597,ID4456911541820170827,Wildfire,8/27/2017 0:00:00,44.567000000000000,-115.397000000000006,1679.000000000000000,16k,26,Idaho Batholith Section
598,OR4218311730920170828,Wildfire,8/28/2017 0:00:00,42.195999999999998,-117.313000000000002,1585.000000000000000,80a,27,Owyhee Uplands Section
599,CA3744911965020170829,Wildfire,8/29/2017 0:00:00,37.441000000000003,-119.613000000000000,12765.000000000000000,5m,10,Sierra Nevada Section
600,CA4039512024220170829,Wildfire,8/29/2017 0:00:00,40.432000000000002,-120.247000000000000,6041.000000000000000,80g,28,Northwestern Basin and Range Section
601,OR4375212142520170829,Wildfire,8/29/2017 0:00:00,43.756999999999998,-121.402000000000001,1222.000000000000000,9e,13,Eastern Cascades Section
602,CA3615911869620170829,Wildfire,8/29/2017 0:00:00,36.122000000000000,-118.707999999999998,36626.000000000000000,5n,9,Sierra Nevada Foothills Section
603,CA3957512131620170829,Wildfire,8/29/2017 0:00:00,39.578000000000003,-121.277000000000001,4264.000000000000000,5e,10,Sierra Nevada Section
604,NV4078411553020170829,Wildfire,8/29/2017 0:00:00,40.779000000000003,-115.555999999999997,1109.000000000000000,13m,50,Northeastern Great Basin Section
605,NV4198611423820170829,Wildfire,8/29/2017 0:00:00,41.976999999999997,-114.234999999999999,1675.000000000000000,80b,28,Northwestern Basin and Range Section
606,MT4749511506020170829,Wildfire,8/29/2017 0:00:00,47.475000000000001,-115.046000000000006,24702.000000000000000,15a,19,Bitterroot Mountains Section
607,ID4421111326020170829,Wildfire,8/29/2017 0:00:00,44.216999999999999,-113.242999999999995,1323.000000000000000,17ab,53,Beaverhead Mountains Section
608,CA3861911955720170829,Wildfire,8/29/2017 0:00:00,38.658999999999999,-119.570999999999998,8814.000000000000000,13x,32,Mono Section
609,NV4069711993420170830,Wildfire,8/30/2017 0:00:00,40.720999999999997,-119.918000000000006,18047.000000000000000,80g,28,Northwestern Basin and Range Section
610,NV3698611640020170830,Wildfire,8/30/2017 0:00:00,36.975000000000001,-116.447999999999993,10651.000000000000000,14b,34,Southeastern Great Basin Section
611,MT4850811564920170830,Wildfire,8/30/2017 0:00:00,48.518999999999998,-115.605999999999995,21154.000000000000000,15q,20,Flathead Valley Section
612,NV4006411810920170830,Wildfire,8/30/2017 0:00:00,40.058000000000000,-118.085999999999999,6116.000000000000000,13j,31,Lahontan Basin Section
613,UT4052111287020170830,Wildfire,8/30/2017 0:00:00,40.524000000000001,-112.861999999999995,1365.000000000000000,13b,49,Bonneville Basin Section
614,NV4027311946420170830,Wildfire,8/29/2017 0:00:00,40.276000000000003,-119.373999999999995,92711.000000000000000,13k,28,Northwestern Basin and Range Section
615,MT4789611530920170830,Wildfire,8/30/2017 0:00:00,47.917999999999999,-115.260000000000005,14085.000000000000000,15l,20,Flathead Valley Section
616,MT4766611562420170830,Wildfire,8/30/2017 0:00:00,47.661000000000001,-115.584999999999994,5683.000000000000000,15k,19,Bitterroot Mountains Section
617,MT4775411540420170830,Wildfire,8/30/2017 0:00:00,47.783000000000001,-115.328000000000003,14558.000000000000000,15k,19,Bitterroot Mountains Section
618,NV4117211573120170830,Wildfire,8/30/2017 0:00:00,41.173999999999999,-115.692999999999998,3015.000000000000000,13m,50,Northeastern Great Basin Section
619,MT4573910600920170830,Wildfire,8/30/2017 0:00:00,45.854999999999997,-106.027000000000001,91570.000000000000000,43n,61,Powder River Basin Section
620,MT4592910529120170830,Wildfire,8/30/2017 0:00:00,45.890999999999998,-105.265000000000001,7705.000000000000000,43c,61,Powder River Basin Section
621,NV4097111711220170830,Wildfire,8/30/2017 0:00:00,40.957000000000001,-117.117000000000004,5527.000000000000000,13z,31,Lahontan Basin Section
622,CA4077112312420170831,Wildfire,8/31/2017 0:00:00,40.774999999999999,-123.061999999999998,18709.000000000000000,78k,2,Klamath Mountains Section
623,MT4589510629920170831,Wildfire,8/31/2017 0:00:00,45.883000000000003,-106.247000000000000,6318.000000000000000,43p,61,Powder River Basin Section
624,MT4606710845520170831,Wildfire,8/31/2017 0:00:00,46.055999999999997,-108.447999999999993,1787.000000000000000,43n,61,Powder River Basin Section
625,ID4615911548420170831,Wildfire,8/31/2017 0:00:00,46.154000000000003,-115.489999999999995,1720.000000000000000,16b,26,Idaho Batholith Section
626,ID4582211488520170831,Wildfire,8/31/2017 0:00:00,45.817000000000000,-114.846000000000004,4792.000000000000000,16i,26,Idaho Batholith Section
627,WY4468210625220170831,Wildfire,8/31/2017 0:00:00,44.689000000000000,-106.225999999999999,4086.000000000000000,43w,61,Powder River Basin Section
628,WY4495610647120170831,Wildfire,8/31/2017 0:00:00,44.960000000000001,-106.468999999999994,90147.000000000000000,43q,61,Powder River Basin Section
629,WA4811712037720170831,Wildfire,8/31/2017 0:00:00,48.113000000000000,-120.394000000000005,8878.000000000000000,77g,13,Eastern Cascades Section
630,ID4280311340520170901,Wildfire,9/1/2017 0:00:00,42.814999999999998,-113.363000000000000,1740.000000000000000,12g,51,Snake River Basalts Section
631,CA3575611840320170901,Wildfire,9/1/2017 0:00:00,35.765000000000001,-118.381000000000000,1518.000000000000000,6ae,10,Sierra Nevada Section
632,MT4777610686320170901,Wildfire,9/1/2017 0:00:00,47.781999999999996,-106.861000000000004,1224.000000000000000,43c,23,Northwestern Glaciated Plains Section
633,ID4600511478520170901,Wildfire,9/1/2017 0:00:00,46.000999999999998,-114.784000000000006,1639.000000000000000,16c,26,Idaho Batholith Section
634,CA3429511836120170901,Wildfire,9/1/2017 0:00:00,34.229999999999997,-118.316000000000003,7035.000000000000000,85c,6,Southern California Mountains and Valleys Section
635,MT4895411473020170902,Wildfire,9/2/2017 0:00:00,48.963000000000001,-114.704999999999998,3942.000000000000000,41c,21,Northern Rockies Section
636,CA3398111711620170902,Wildfire,9/2/2017 0:00:00,33.991000000000000,-117.120999999999995,4148.000000000000000,85l,6,Southern California Mountains and Valleys Section
637,OR4563012190420170902,Wildfire,9/2/2017 0:00:00,45.618000000000002,-121.941999999999993,48816.000000000000000,4a,13,Eastern Cascades Section
638,ID4695611662720170902,Wildfire,9/2/2017 0:00:00,46.963999999999999,-116.614000000000004,1066.000000000000000,15p,19,Bitterroot Mountains Section
