OID_,FIRE_ID,VALUE_0,VALUE_11,VALUE_12,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95
385,CA3713411828320110913,0.000000000000000,0.000000000000000,0.000000000000000,826200.000000000000000,322200.000000000000000,42300.000000000000000,900.000000000000000,5400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18705600.000000000000000,27305100.000000000000000,919800.000000000000000,1231200.000000000000000,307800.000000000000000,570600.000000000000000
386,LA3280009399120110913,0.000000000000000,3802500.000000000000000,0.000000000000000,2172600.000000000000000,956700.000000000000000,354600.000000000000000,61200.000000000000000,29700.000000000000000,1649700.000000000000000,13856400.000000000000000,2932200.000000000000000,3708900.000000000000000,4104000.000000000000000,3764700.000000000000000,88200.000000000000000,11668500.000000000000000,1101600.000000000000000
387,NV4044111862420110913,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2603700.000000000000000,47654100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
388,TX2972609568620110913,0.000000000000000,227700.000000000000000,0.000000000000000,2703600.000000000000000,2712600.000000000000000,9379800.000000000000000,6496200.000000000000000,48600.000000000000000,1594800.000000000000000,469800.000000000000000,779400.000000000000000,2224800.000000000000000,894600.000000000000000,4139100.000000000000000,338400.000000000000000,13919400.000000000000000,4337100.000000000000000
389,ID4377711654320110719,0.000000000000000,0.000000000000000,0.000000000000000,1147500.000000000000000,169200.000000000000000,36000.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,837000.000000000000000,35467200.000000000000000,1926000.000000000000000,10655100.000000000000000,0.000000000000000,0.000000000000000
390,MT4751811328120110719,0.000000000000000,195300.000000000000000,0.000000000000000,6300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6300.000000000000000,0.000000000000000,30304800.000000000000000,0.000000000000000,4819500.000000000000000,14683500.000000000000000,90900.000000000000000,0.000000000000000,130500.000000000000000,7200.000000000000000
391,SD4362810403320110719,0.000000000000000,0.000000000000000,0.000000000000000,11700.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5192100.000000000000000,40500.000000000000000,3258900.000000000000000,41227200.000000000000000,154800.000000000000000,353700.000000000000000,0.000000000000000,7200.000000000000000
392,TX3194210124620110719,0.000000000000000,7200.000000000000000,0.000000000000000,423900.000000000000000,327600.000000000000000,90900.000000000000000,8100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,42632100.000000000000000,6466500.000000000000000,0.000000000000000,137700.000000000000000,128700.000000000000000,29700.000000000000000
393,NM3208610472220110720,0.000000000000000,0.000000000000000,0.000000000000000,12600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22500.000000000000000,28866600.000000000000000,0.000000000000000,17143200.000000000000000,4199400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
394,NM3240310490220110720,0.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1862100.000000000000000,0.000000000000000,13659300.000000000000000,34719300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
395,NM3375910483320110720,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18225000.000000000000000,32021100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
396,AZ3446811148220110721,0.000000000000000,0.000000000000000,0.000000000000000,1381500.000000000000000,48600.000000000000000,10800.000000000000000,2700.000000000000000,0.000000000000000,0.000000000000000,35836200.000000000000000,0.000000000000000,538200.000000000000000,12428100.000000000000000,0.000000000000000,0.000000000000000,1800.000000000000000,0.000000000000000
397,AZ3472511155020110721,0.000000000000000,900.000000000000000,0.000000000000000,45900.000000000000000,98100.000000000000000,4500.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,23539500.000000000000000,0.000000000000000,22690800.000000000000000,3867300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
398,CA3327711653720110721,0.000000000000000,0.000000000000000,0.000000000000000,189900.000000000000000,4500.000000000000000,0.000000000000000,0.000000000000000,1389600.000000000000000,8100.000000000000000,215100.000000000000000,49500.000000000000000,15431400.000000000000000,32788800.000000000000000,0.000000000000000,0.000000000000000,72000.000000000000000,109800.000000000000000
399,ID4350011613420110721,0.000000000000000,179100.000000000000000,0.000000000000000,414000.000000000000000,241200.000000000000000,406800.000000000000000,45900.000000000000000,72000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5647500.000000000000000,42399900.000000000000000,0.000000000000000,451800.000000000000000,20700.000000000000000,358200.000000000000000
400,NM3487210425920110721,0.000000000000000,0.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,46508400.000000000000000,3742200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
401,TX3028810412620110721,0.000000000000000,0.000000000000000,0.000000000000000,403200.000000000000000,114300.000000000000000,67500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,28903500.000000000000000,20751300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
402,NM3352910849720110722,0.000000000000000,0.000000000000000,0.000000000000000,585900.000000000000000,24300.000000000000000,1800.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,17090100.000000000000000,0.000000000000000,20907000.000000000000000,11648700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
403,WY4381510955820110722,0.000000000000000,0.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10472400.000000000000000,4500.000000000000000,13234500.000000000000000,4500.000000000000000,6521400.000000000000000,20013300.000000000000000,0.000000000000000,0.000000000000000,2700.000000000000000,0.000000000000000
404,CO3766210355320110723,0.000000000000000,46800.000000000000000,0.000000000000000,20700.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,688500.000000000000000,0.000000000000000,25369200.000000000000000,23296500.000000000000000,0.000000000000000,0.000000000000000,213300.000000000000000,613800.000000000000000
405,NV4064511642320110723,0.000000000000000,0.000000000000000,0.000000000000000,442800.000000000000000,224100.000000000000000,104400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14375700.000000000000000,33649200.000000000000000,229500.000000000000000,289800.000000000000000,826200.000000000000000,102600.000000000000000
406,TX3029410244520110725,0.000000000000000,0.000000000000000,0.000000000000000,8100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,35764200.000000000000000,14386500.000000000000000,0.000000000000000,0.000000000000000,82800.000000000000000,13500.000000000000000
407,WA4749511901720110725,0.000000000000000,0.000000000000000,0.000000000000000,812700.000000000000000,282600.000000000000000,77400.000000000000000,22500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20388600.000000000000000,15842700.000000000000000,358200.000000000000000,12419100.000000000000000,39600.000000000000000,900.000000000000000
408,TX3253809889920110726,0.000000000000000,440100.000000000000000,0.000000000000000,588600.000000000000000,160200.000000000000000,76500.000000000000000,2700.000000000000000,0.000000000000000,2611800.000000000000000,2210400.000000000000000,37800.000000000000000,15155100.000000000000000,25878600.000000000000000,317700.000000000000000,2750400.000000000000000,16200.000000000000000,4500.000000000000000
409,AR3523409425720110728,0.000000000000000,126900.000000000000000,0.000000000000000,2459700.000000000000000,1057500.000000000000000,236700.000000000000000,11700.000000000000000,61200.000000000000000,14517000.000000000000000,1598400.000000000000000,3450600.000000000000000,2489400.000000000000000,18931500.000000000000000,3438000.000000000000000,0.000000000000000,1831500.000000000000000,46800.000000000000000
410,FL2785708054020110728,0.000000000000000,914400.000000000000000,0.000000000000000,1204200.000000000000000,658800.000000000000000,319500.000000000000000,45900.000000000000000,215100.000000000000000,677700.000000000000000,1597500.000000000000000,520200.000000000000000,603900.000000000000000,1178100.000000000000000,3966300.000000000000000,4894200.000000000000000,30510000.000000000000000,2940300.000000000000000
411,ID4320311617420110728,0.000000000000000,0.000000000000000,0.000000000000000,10800.000000000000000,36900.000000000000000,43200.000000000000000,9000.000000000000000,27900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19334700.000000000000000,30793500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
412,AR3447309359820110729,0.000000000000000,19800.000000000000000,0.000000000000000,1636200.000000000000000,159300.000000000000000,27900.000000000000000,1800.000000000000000,130500.000000000000000,22018500.000000000000000,6196500.000000000000000,14297400.000000000000000,885600.000000000000000,1395000.000000000000000,3483900.000000000000000,0.000000000000000,1800.000000000000000,0.000000000000000
413,NV3973911926920110729,0.000000000000000,78300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,79200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,36182700.000000000000000,13797000.000000000000000,27000.000000000000000,0.000000000000000,53100.000000000000000,15300.000000000000000
414,NV4152411744120110729,0.000000000000000,3600.000000000000000,0.000000000000000,12600.000000000000000,5400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,45000.000000000000000,0.000000000000000,25812900.000000000000000,23584500.000000000000000,285300.000000000000000,396000.000000000000000,86400.000000000000000,17100.000000000000000
415,ID4238811485020110730,0.000000000000000,27000.000000000000000,0.000000000000000,556200.000000000000000,81000.000000000000000,9000.000000000000000,2700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15312600.000000000000000,19074600.000000000000000,4500.000000000000000,15178500.000000000000000,1800.000000000000000,900.000000000000000
416,NM3408810392020110730,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,42479100.000000000000000,7763400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
417,NV3991711980520110730,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,0.000000000000000,40820400.000000000000000,9310500.000000000000000,0.000000000000000,0.000000000000000,24300.000000000000000,79200.000000000000000
418,TX3042610382020110730,0.000000000000000,0.000000000000000,0.000000000000000,900.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4500000.000000000000000,5481000.000000000000000,0.000000000000000,32535900.000000000000000,7728300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
419,CA3766311970420110731,0.000000000000000,0.000000000000000,0.000000000000000,717300.000000000000000,52200.000000000000000,11700.000000000000000,900.000000000000000,2700.000000000000000,0.000000000000000,44800200.000000000000000,441000.000000000000000,4119300.000000000000000,59400.000000000000000,0.000000000000000,0.000000000000000,47700.000000000000000,0.000000000000000
420,NM3158510868020110731,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1126800.000000000000000,28800.000000000000000,31420800.000000000000000,17671500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
421,NV4117611810720110731,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4924800.000000000000000,45325800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
422,OR4296711776020110731,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1958400.000000000000000,48289500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
423,AZ3418911085320110801,0.000000000000000,6300.000000000000000,0.000000000000000,553500.000000000000000,2700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1800.000000000000000,39461400.000000000000000,0.000000000000000,2416500.000000000000000,7787700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
424,FL2573308053320110801,0.000000000000000,89100.000000000000000,0.000000000000000,72900.000000000000000,153900.000000000000000,60300.000000000000000,2700.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1920600.000000000000000,47945700.000000000000000
425,OR4474212096020110801,0.000000000000000,14400.000000000000000,0.000000000000000,2700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,163800.000000000000000,0.000000000000000,26004600.000000000000000,24039900.000000000000000,5400.000000000000000,0.000000000000000,13500.000000000000000,6300.000000000000000
426,OR4485812079620110801,0.000000000000000,0.000000000000000,0.000000000000000,649800.000000000000000,92700.000000000000000,12600.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,89100.000000000000000,0.000000000000000,13581900.000000000000000,32332500.000000000000000,466200.000000000000000,2903400.000000000000000,19800.000000000000000,107100.000000000000000
427,TX3582410133620110801,0.000000000000000,50400.000000000000000,0.000000000000000,8100.000000000000000,7200.000000000000000,4500.000000000000000,0.000000000000000,374400.000000000000000,22500.000000000000000,0.000000000000000,0.000000000000000,24510600.000000000000000,24869700.000000000000000,0.000000000000000,0.000000000000000,331200.000000000000000,77400.000000000000000
428,ID4603811522020110802,0.000000000000000,294300.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3600.000000000000000,35391600.000000000000000,284400.000000000000000,7840800.000000000000000,6430500.000000000000000,2700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
429,ID4650611450320110802,0.000000000000000,142200.000000000000000,9000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,32400.000000000000000,0.000000000000000,29218500.000000000000000,0.000000000000000,4284900.000000000000000,16547400.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
430,NM3307110526320110802,0.000000000000000,0.000000000000000,0.000000000000000,2700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,288900.000000000000000,0.000000000000000,10180800.000000000000000,39773700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
431,OR4472112022920110802,0.000000000000000,2700.000000000000000,0.000000000000000,82800.000000000000000,7200.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,0.000000000000000,706500.000000000000000,0.000000000000000,25245000.000000000000000,24196500.000000000000000,0.000000000000000,0.000000000000000,3600.000000000000000,0.000000000000000
432,TX3567810118620110802,0.000000000000000,0.000000000000000,0.000000000000000,488700.000000000000000,82800.000000000000000,9900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31524300.000000000000000,18140400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
433,AR3525709407720110803,0.000000000000000,226800.000000000000000,0.000000000000000,1738800.000000000000000,434700.000000000000000,84600.000000000000000,10800.000000000000000,22500.000000000000000,19766700.000000000000000,846900.000000000000000,1149300.000000000000000,4127400.000000000000000,10042200.000000000000000,11021400.000000000000000,0.000000000000000,635400.000000000000000,132300.000000000000000
434,CO3825210820820110803,0.000000000000000,0.000000000000000,0.000000000000000,260100.000000000000000,18900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27094500.000000000000000,17767800.000000000000000,1420200.000000000000000,3348000.000000000000000,124200.000000000000000,126900.000000000000000,0.000000000000000,70200.000000000000000,21600.000000000000000
435,ID4201911522420110803,0.000000000000000,0.000000000000000,0.000000000000000,129600.000000000000000,33300.000000000000000,6300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43895700.000000000000000,5881500.000000000000000,216000.000000000000000,38700.000000000000000,36000.000000000000000,17100.000000000000000
436,AZ3599011395020110803,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,393300.000000000000000,0.000000000000000,3600.000000000000000,0.000000000000000,19310400.000000000000000,30530700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
437,AR3485409486020110804,0.000000000000000,127800.000000000000000,0.000000000000000,1019700.000000000000000,154800.000000000000000,30600.000000000000000,14400.000000000000000,900.000000000000000,6213600.000000000000000,26730900.000000000000000,11509200.000000000000000,613800.000000000000000,973800.000000000000000,2824200.000000000000000,0.000000000000000,26100.000000000000000,7200.000000000000000
438,ID4240411508520110804,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,720900.000000000000000,49519800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
439,ID4286211512120110804,0.000000000000000,0.000000000000000,0.000000000000000,320400.000000000000000,183600.000000000000000,137700.000000000000000,15300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,550800.000000000000000,47874600.000000000000000,1162800.000000000000000,14400.000000000000000,0.000000000000000,0.000000000000000
440,ID4286811452720110804,0.000000000000000,0.000000000000000,0.000000000000000,341100.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3105900.000000000000000,46815300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
441,ID4299211488320110804,0.000000000000000,415800.000000000000000,0.000000000000000,239400.000000000000000,70200.000000000000000,4500.000000000000000,0.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11781900.000000000000000,35675100.000000000000000,76500.000000000000000,1817100.000000000000000,0.000000000000000,164700.000000000000000
442,ID4309111535220110804,0.000000000000000,25200.000000000000000,0.000000000000000,371700.000000000000000,168300.000000000000000,159300.000000000000000,12600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18160200.000000000000000,25490700.000000000000000,2797200.000000000000000,3013200.000000000000000,19800.000000000000000,27000.000000000000000
443,ID4324411626620110804,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18683100.000000000000000,31566600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
444,ID4420911535720110804,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,782100.000000000000000,71100.000000000000000,17901000.000000000000000,0.000000000000000,12530700.000000000000000,18937800.000000000000000,0.000000000000000,0.000000000000000,25200.000000000000000,9000.000000000000000
445,NV4082511600720110804,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,0.000000000000000,3012300.000000000000000,47231100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
446,NV4182211640620110804,0.000000000000000,0.000000000000000,0.000000000000000,683100.000000000000000,40500.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20141100.000000000000000,24809400.000000000000000,900.000000000000000,0.000000000000000,2600100.000000000000000,1974600.000000000000000
447,OR4530112101720110804,0.000000000000000,1016100.000000000000000,0.000000000000000,460800.000000000000000,123300.000000000000000,54000.000000000000000,2700.000000000000000,233100.000000000000000,0.000000000000000,16200.000000000000000,0.000000000000000,10188000.000000000000000,37136700.000000000000000,0.000000000000000,970200.000000000000000,23400.000000000000000,18000.000000000000000
448,VA3657807650120110804,0.000000000000000,6426900.000000000000000,0.000000000000000,93600.000000000000000,11700.000000000000000,14400.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31923000.000000000000000,11781900.000000000000000
449,ID4583511503020110805,0.000000000000000,5400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24797700.000000000000000,0.000000000000000,1567800.000000000000000,23877900.000000000000000,0.000000000000000,0.000000000000000,7200.000000000000000,0.000000000000000
450,LA2992909347420110703,0.000000000000000,14704200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,39600.000000000000000,35510400.000000000000000
451,SC3376907891720110703,0.000000000000000,438300.000000000000000,0.000000000000000,4242600.000000000000000,3609900.000000000000000,1890000.000000000000000,159300.000000000000000,31500.000000000000000,9000.000000000000000,3961800.000000000000000,165600.000000000000000,980100.000000000000000,1052100.000000000000000,39600.000000000000000,68400.000000000000000,33084900.000000000000000,515700.000000000000000
452,AZ3585011202320110704,0.000000000000000,0.000000000000000,0.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,36357300.000000000000000,0.000000000000000,8559900.000000000000000,5319000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
453,AZ3621711223520110704,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2880000.000000000000000,0.000000000000000,31666500.000000000000000,3600.000000000000000,7000200.000000000000000,8662500.000000000000000,0.000000000000000,0.000000000000000,5400.000000000000000,30600.000000000000000
454,TX3015310450720110704,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,34200.000000000000000,123300.000000000000000,0.000000000000000,30313800.000000000000000,19779300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
455,TX3284309818520110704,0.000000000000000,1145700.000000000000000,0.000000000000000,304200.000000000000000,190800.000000000000000,110700.000000000000000,9000.000000000000000,0.000000000000000,4368600.000000000000000,24252300.000000000000000,155700.000000000000000,5448600.000000000000000,13896000.000000000000000,162900.000000000000000,187200.000000000000000,9900.000000000000000,8100.000000000000000
456,NV3705411645220110705,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6111000.000000000000000,0.000000000000000,34768800.000000000000000,9368100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
457,AZ3338311046320110706,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12600.000000000000000,10800.000000000000000,4500.000000000000000,0.000000000000000,0.000000000000000,70200.000000000000000,0.000000000000000,43214400.000000000000000,6933600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
458,TX3205610062720110706,0.000000000000000,0.000000000000000,0.000000000000000,162900.000000000000000,132300.000000000000000,37800.000000000000000,2700.000000000000000,0.000000000000000,813600.000000000000000,975600.000000000000000,98100.000000000000000,38924100.000000000000000,8755200.000000000000000,0.000000000000000,345600.000000000000000,0.000000000000000,900.000000000000000
459,OR4478312125820110707,0.000000000000000,54000.000000000000000,0.000000000000000,2200500.000000000000000,2259900.000000000000000,867600.000000000000000,117000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5878800.000000000000000,37009800.000000000000000,20700.000000000000000,105300.000000000000000,944100.000000000000000,794700.000000000000000
460,CA3626811851120110708,0.000000000000000,0.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,213300.000000000000000,0.000000000000000,31086000.000000000000000,0.000000000000000,12531600.000000000000000,6400800.000000000000000,0.000000000000000,0.000000000000000,9000.000000000000000,0.000000000000000
461,AZ3498711159420110709,0.000000000000000,5400.000000000000000,0.000000000000000,5400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,36849600.000000000000000,0.000000000000000,1615500.000000000000000,11777400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13500.000000000000000
462,AZ3655111380820110709,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,58500.000000000000000,0.000000000000000,24881400.000000000000000,25308900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
463,NM3572010336220110709,0.000000000000000,0.000000000000000,0.000000000000000,1800.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9024300.000000000000000,41229000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
464,TX3295210110120110709,0.000000000000000,10800.000000000000000,0.000000000000000,511200.000000000000000,466200.000000000000000,351900.000000000000000,46800.000000000000000,295200.000000000000000,12600.000000000000000,412200.000000000000000,0.000000000000000,18352800.000000000000000,26425800.000000000000000,0.000000000000000,3332700.000000000000000,8100.000000000000000,22500.000000000000000
465,TX3443510005220110709,0.000000000000000,7200.000000000000000,0.000000000000000,1111500.000000000000000,14400.000000000000000,4500.000000000000000,0.000000000000000,14400.000000000000000,6300.000000000000000,0.000000000000000,1586700.000000000000000,41876100.000000000000000,416700.000000000000000,0.000000000000000,5213700.000000000000000,0.000000000000000,0.000000000000000
466,NM3328410853220110711,0.000000000000000,0.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,29700.000000000000000,40451400.000000000000000,0.000000000000000,7593300.000000000000000,2178000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
467,MT4665411363020170719,0.000000000000000,17100.000000000000000,0.000000000000000,386100.000000000000000,27000.000000000000000,3600.000000000000000,0.000000000000000,0.000000000000000,2700.000000000000000,37225800.000000000000000,0.000000000000000,7238700.000000000000000,4122900.000000000000000,381600.000000000000000,0.000000000000000,495000.000000000000000,351000.000000000000000
468,UT4117111287820170719,0.000000000000000,0.000000000000000,0.000000000000000,74700.000000000000000,86400.000000000000000,86400.000000000000000,13500.000000000000000,15300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18845100.000000000000000,31133700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
469,MT4721710790020170719,0.000000000000000,2700.000000000000000,0.000000000000000,7200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9457200.000000000000000,0.000000000000000,28089900.000000000000000,12159000.000000000000000,295200.000000000000000,0.000000000000000,35100.000000000000000,206100.000000000000000
470,MT4732310803520170719,0.000000000000000,191700.000000000000000,0.000000000000000,3600.000000000000000,8100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8001900.000000000000000,0.000000000000000,22495500.000000000000000,16776900.000000000000000,74700.000000000000000,325800.000000000000000,712800.000000000000000,1661400.000000000000000
471,MT4551810783220170720,0.000000000000000,0.000000000000000,0.000000000000000,143100.000000000000000,2700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31500.000000000000000,0.000000000000000,17919900.000000000000000,23670000.000000000000000,0.000000000000000,8478900.000000000000000,1800.000000000000000,0.000000000000000
