FIRE_ID,Open_Water,Developed,Barren,Deciduous,Evergreen,Mixed,Shrub,grass,Pasture,Crops,Wetlands
OR4566912007620140720,0,0.336766682,0,0,0,0,15.47514554,70.16569637,0,14.0223914,0
UT4010011263320140721,0,1.339589527,0,0.017908951,10.08273935,0.012536266,41.5022028,47.0450231,0,0,0
UT3993311271820140721,0,0,0,0.026869201,46.81868663,0.01612152,39.8273206,13.2698026,0,0,0.041199441
OR4428211759520140723,0,1.030225933,0,0,0,0,19.08874277,79.77532116,0.091376561,0.005375092,0.008958486
OR4445011747920140723,0.001790927,0.032236689,0,0,4.000931282,0,76.87017569,17.17678242,1.563479413,0.112828411,0.241775167
OR4413511774120140723,0,0.107492207,0,0,0.619871726,0,78.76491454,20.50234691,0,0,0.00537461
OR4410511798020140723,0.010744986,0.001790831,0,0,0.179083095,0,61.26074499,38.48316619,0.046561605,0,0.017908309
OR4384611806020140723,0.367179524,1.644247819,0,0,0.664505382,0,42.34385915,54.8315452,0,0,0.148662929
NV4198111970420140723,0,0,0,0,0.084169054,0.017908309,90.71991404,9.070558739,0,0,0.107449857
CO4071610803320140723,0,0.202392893,0,0.003582175,0.048359364,0,19.27210202,80.43236853,0,0,0.041195014
WY4433510966920140723,0.028660481,0,14.89449361,0.053738401,51.70529861,0.01074768,13.85017734,19.44434493,0,0,0
MT4711310778620140724,0,0.023290813,0,0,18.25283073,0,55.37480292,25.87788448,0.1845349,0,0.286656156
OR4360211790120140724,0,0,0,0,0.612453215,0,51.53023764,47.83402876,0,0,0.023280385
MT4657210659120140724,0.358288099,0.189892693,0.021497286,0,0.10748643,0,21.95052041,75.11330861,0,0,2.259006467
MN4806409561420150406,0.023285806,1.22519166,0,0.669914738,0,0,0.023285806,0.014329727,1.486709178,30.2912517,66.26603138
OK3504509689720160130,0.164809573,4.528680449,0,44.48604493,0.012539859,0.11285873,1.2360718,43.62258608,5.408261976,0,0.428146609
OK3507509472120160201,0.557167939,0.833064603,0.125407575,31.94668387,9.840911534,41.43645419,1.0570067,10.04514673,4.154573793,0,0.003583074
UT3953011186520140724,0.005373455,1.592333871,0.068063765,11.43471252,37.32222819,0.342109977,17.76285151,29.94626545,0.094931041,1.431130217,0
NV4000011456620140724,0,0,0,0.445932877,54.85690748,0.042981482,24.69465239,19.95952577,0,0,0
CA3855312083620140725,0.066264305,2.12762147,0,0.653688414,51.73451296,0.598169672,12.11741318,32.19549761,0,0.503250533,0.003581854
CA3767511978320140726,0.001790671,1.722625123,0,0.008953353,31.10752977,0,39.01692184,27.90043871,0,0,0.241740532
ID4646411689620140727,3.30736861,4.029008864,0.001790671,0.241740532,1.781717253,0.05909213,5.520637479,63.68161877,0.44408631,20.456621,0.476318381
GA3160808243120140728,0.804284742,5.357718626,0.00179128,0.145093684,18.77261491,0.318847849,6.154838247,15.4336689,6.815820585,15.26170602,30.93361516
CA3726811933420140728,0.109268083,0.021495361,0,0.01074768,18.46093218,0.245405367,3.6900369,77.46211443,0,0,0
OR4523612034820140729,0,0.007164735,0.082394454,0,0,0,0.327786634,99.56653352,0,0,0.016120654
NV4105311638320140729,2.195480105,0.345617994,9.125747645,0,0.093119874,0,49.55947137,38.64832921,0,0,0.032233803
OR4518711749920140729,0.007163067,0,2.118477132,0.008953834,78.86895169,0,6.799541564,12.12707281,0,0,0.069839905
AZ3588311195020140729,0,0.001790767,0,0,47.99971348,0,2.249203109,49.74929265,0,0,0
TX3104609896120140730,0,0.424601824,0,2.069262053,10.19044377,0.234695523,57.95367003,29.05566405,0.017915689,0.053747066,0
OR4485911972220140730,0,3.125111931,0,0.00358179,10.1024392,0,46.48984562,39.67011712,0.497868835,0.025072531,0.085962964
CA4192412288020140730,0,8.670499525,0,0.062686941,7.320043702,0.053731664,5.591675174,77.4362832,0.001791055,0,0.863288736
CA3976812365020140730,0.139744876,3.769528451,0,0.132578472,68.0235058,0.109287659,1.144833023,26.6518561,0,0,0.028665616
ID4343411187020140731,0,6.055233183,0,0,0.184468801,0,21.39121714,64.26140841,0.204169353,7.803209399,0.100293717
CA4090112136820140731,0,1.482648713,0,0,14.02786234,0,7.289689503,77.09594241,0,0,0.103857035
CA4154812306220140731,0.042983022,5.080951358,0.008954796,0.51758722,55.09348807,1.516942474,16.22250878,21.50046565,0,0,0.016118633
AZ3220611053620140724,0,0.003582239,0.023284555,0,53.84822052,0.411957515,43.21434329,2.498611882,0,0,0
MS3024808954720160211,1.08909827,7.054060832,0.313474009,0.154050084,21.28578082,0.080607602,10.4055458,4.263246516,0.37975137,0.102102963,54.87228173
MS3038808844020160211,8.009169711,2.362275235,0.229242782,0.001790959,2.845834229,0.051937818,0.214915109,0.324163622,0.032237266,0,85.92843327
MS3022808950720160212,2.90150986,4.217935629,0.188060824,0.120000716,14.98038794,0.028656888,4.321816847,2.717031146,0.023283721,0,70.50131643
TX3526710199520160213,0.016119211,3.743238887,0.017910234,0,0,0,51.73371064,44.32782892,0,0.161192105,0
OK3462509603820160213,0.309841497,2.390973404,0.048356765,60.54983433,0.118205427,0.037610818,4.214202561,18.63526462,13.65272678,0,0.042983792
MO3667009283520160213,0,2.452130613,0,73.74661914,3.227713196,8.837700836,5.298321661,0.9726128,5.464901754,0,0
NM3385110318120160214,0,1.7142243,0,0,0,0,43.23535207,39.55075501,0,15.49966862,0
TX3135809502620160214,0.007164094,2.07042304,0,0.71820038,66.61711502,7.808861984,2.116989648,2.953397571,3.909804062,0,13.7980442
CA4126812300220140731,0,3.841401171,0.05909848,0.010745178,26.22897975,0.019699493,1.660130017,68.15129211,0,0,0.028653808
OR4204812234620140731,0,0.003583138,0.041206084,0,5.82259885,0,10.32301987,83.75584499,0,0,0.053747066
CA4168212212720140731,0,2.258156943,1.24458293,0,53.42394613,0,7.651946564,35.27810609,0,0,0.143261345
CA4122712136220140731,0,0.336658131,0,0,26.78939169,0.001790735,5.345343194,61.83944272,0,0,5.687373529
CA4072012156220140731,0.001791088,0.154033529,1.065697091,0,1.169580169,0,4.06218656,92.83385872,0,0,0.712852844
ID4334511584620140801,0,2.199810114,0,0,0,0,3.163570571,93.54029701,0,1.096322304,0
OR4426911945020140801,0,0.007164864,0,0,4.073224905,0,2.466504263,91.94669342,0.026868238,0.189868883,1.289675432
OR4262512225320140731,0.428123601,0.001791312,5.185848634,0,73.04612629,0,1.377519033,19.94267801,0,0,0.017913121
MT4892110937820140801,0.487193265,0.223893964,0,0,0,0,35.18001075,48.49185026,0,15.06000358,0.557048182
CA4114112280520140802,0.066276175,2.231894961,0.055528687,0.229279739,41.77190248,0.831139055,8.196750676,45.78608917,0,0,0.831139055
WA4842512040320140802,0,2.758472451,0.746937021,0,41.38246041,0.154044565,19.90757326,34.94662177,0,0,0.103890521
OR4439111847320140803,0,0.394011032,0,0,77.94433699,0.010745755,3.216562791,18.43434343,0,0,0
ID4599311683120140803,0,0.001790927,0.007163709,0,2.498343392,0,2.109712198,95.35970772,0,0,0.023282053
ID4575211649620140803,0.284808426,0.026868719,0,0,15.02319666,0,13.19075,71.29346015,0.035824959,0,0.145091085
WA4715412055020140803,0,8.133285561,0.155858115,0,14.42852024,0,11.76101756,64.48405589,0,0,1.03726263
ID4608711556120140803,0.996005231,0.060906795,0,0.037618903,42.17616395,0.118230837,3.507514824,53.01936478,0.012539634,0,0.071655053
ID4558311517420140803,0.687814577,0.007164735,0,0,53.006502,0,20.27082699,26.0276917,0,0,0
WA4750312068220140803,0.041195014,2.068706118,0.37971056,0.325977934,63.56569709,0.336724459,18.65059464,14.49168935,0.044777189,0,0.09492764
OR4562411652120140804,0,0,0,0,18.1134508,0,5.223105572,76.64553789,0.010743446,0,0.007162298
WA4823011870220140804,0.008955277,0.965378898,0,0,17.46279082,0,3.657335268,72.52162699,0.003582111,0,5.380330629
MT4769311521720140804,0.019700904,0,0.719978508,0,86.16638309,0,2.009492254,11.08444524,0,0,0
WA4876712026320140805,0.014331524,2.366492897,0.748822128,0.008957202,26.39150141,0.028663048,17.48266781,52.3888859,0,0,0.569678078
OR4567412127820140806,15.96188634,9.383339602,0.17373238,0.410151702,2.068669067,0.349255816,16.10337972,49.77164043,0.01970161,5.204807193,0.55343614
KS3845509652220150407,0.727155497,1.400580292,0,3.204140846,0,0.008955117,0.014328187,88.68968729,3.757567074,2.17072035,0.026865351
FL2628608106620150624,0.137923623,2.35903131,0.019703375,0,1.810919252,0.012538511,0,0.349287096,2.240811063,5.731890807,87.33789496
AZ3628611317320150624,0,0.001791152,0.032240731,0,57.39924772,0,10.26867276,32.29804764,0,0,0
AZ3417810984320150624,0.00179128,0.025077921,0,0,97.61759754,0,0.551714255,1.737541647,0,0,0.066277362
CO3855210472420160128,0,0.118222366,0.00895624,0,0,0,2.511329643,97.34716177,0,0,0.014329984
TX3543010185220160130,0.566044495,2.119084298,0.030451761,0.053738401,0,0,74.89879268,19.02697668,0,0,3.30491169
ID4560011525020140808,0.046584964,0.001791729,0,0,65.26374256,0,5.23722497,27.90080986,0,0,1.549845911
ID4597111481820140809,0.621485117,0.012537164,0,0,57.9557259,0,15.5586202,25.81760218,0.001791023,0,0.032238421
ID4403611624020140810,0,0.112828411,0,0,1.624370937,0,22.20928775,76.01590343,0,0,0.03760947
OR4297611830020140811,0,0,0,0,0.610771793,0,66.74607297,27.05665311,0,0,5.586502122
ID4255511311720140811,0,1.706814722,0,0,0,0,37.65380138,37.63230948,0,23.00707442,0
OR4373612257320140811,0.157598768,1.149754647,0.010745371,0,60.54299939,0.227443676,3.144811777,34.60367492,0.100290125,0,0.062681328
OR4539512014620140811,0,1.779187272,0,0.001791729,0,0,10.80591987,77.25578729,0.227549631,9.196946893,0.732817315
CA4152312316420140813,0.334915376,1.844721053,0.741470404,0.0823856,43.54078983,0.440583863,5.184919853,47.64753291,0,0,0.182681114
NM3574710658020140813,0,0.003582368,0,0.394060435,74.98074477,0.008955919,5.676261441,18.87907718,0,0,0.057317881
CA4179612337420140814,0,3.368914998,0.035820468,0.001791023,21.68750224,0.032238421,3.118171723,71.75556113,0,0,0
AZ3532511198020140815,0,0.94936142,0,0.150464829,52.47460906,0,7.90298601,38.52257868,0,0,0
CA3771211950920140815,0.023281636,0.012536266,6.063970773,0,39.6056449,0.008954475,29.38321573,24.75733372,0,0,0.145062502
CA3572611847920140818,0.123604966,11.15490031,0.010748258,0.012539634,4.021639826,0.001791376,37.3466134,46.19422102,0,0,1.133941207
MT4711110877720140819,0.480054454,0.171959804,0.093144894,0,8.784280008,0,37.4926111,48.71119709,0,2.086803876,2.17994877
ID4576611479220140822,0.134353224,0,0,0,61.50153163,0,15.43091557,22.93319958,0,0,0
OR4551311679020140825,0.017914726,1.490505195,0,0,32.18917951,0,12.80902902,53.18523827,0.001791473,0,0.306341813
AZ3595311190420140826,0,0.017911838,0,0,51.89238568,0,2.658116749,45.43158574,0,0,0
OR4471111949220140829,0,0.974351626,0,0,40.86187133,0,18.85477862,39.10481444,0.005373263,0,0.198810718
ID4527211660020140906,0.231029604,0.008954636,0.039400398,0.02507298,46.99392876,0,33.04439708,19.58378853,0,0,0.073428014
TX2960009443920140906,10.7224103,0.408404535,0.023286224,0,0,0,0,0.154047325,0.143299837,0,88.54855178
CA4073012217220140910,3.191089304,0.893576634,0.066257185,1.165768315,19.9702738,0.297261967,60.81872392,13.5934674,0,0,0.003581469
CA3878212060420140913,0.041189849,1.731764537,0,0,13.45654471,0,4.007951432,80.51720124,0,0,0.245348233
SD4352810349220150413,0.037610144,1.604699477,0,0,20.13754567,0.010745755,3.870262913,74.19765026,0.14148578,0,0
ND4805610306620150414,2.170759228,2.108072287,0.008955277,8.237064102,0.091343829,1.547471925,21.53027779,51.03075242,1.148066556,10.91290097,1.214335608
KS3841709654320150414,1.148066556,5.684810059,0.021492666,4.069278026,0,0.014328444,0.010746333,67.72876256,8.589902029,12.2472373,0.485376032
MN4866409545320150415,0.259698392,4.388007307,0,2.831607981,7.524089265,0.078805029,5.582619909,6.087688505,0.028656374,0.032238421,73.18658882
PA4077807569420150418,1.017465293,12.68607255,0.666368115,54.77832512,4.641289745,9.271831617,0.34393193,0.171965965,6.402149575,9.766233766,0.254366323
FL2575408045320150419,1.570896324,31.15103532,0.034033102,0,0.001791216,0,0.014329727,0.001791216,0.007164864,0,67.21895823
CA3388411764320150419,0.95831766,34.79140917,0.334963369,0,0,0.057319935,23.72149677,2.359073567,6.586418758,1.418668386,29.77233238
ID4394811637020150625,0,0.555296815,0,0,0.592913696,0,5.50281231,93.01400781,0.198832085,0,0.136137284
AZ3453611088620150626,0,1.559813754,0,0,85.55157593,0,5.071633238,7.816977077,0,0,0
AZ3160811132420160208,0,2.973578146,0,0.012539185,0.021495746,0.005373936,68.10031348,27.46439767,0,0,1.422301836
OK3665309649720160208,0.196991404,3.056948424,0,14.60959885,0,0.010744986,1.418338109,80.30623209,0.386819484,0,0.014326648
OK3527509529220160208,5.149007809,2.577190343,4.026076367,33.09513575,0.438785013,4.486352891,0.368937603,2.385557705,36.12364783,8.227666738,3.121641951
FL3002608455720160208,2.827620787,2.732710146,0.008953834,0.001790767,22.94330432,0.035815336,0.111027542,0.198775116,0.13430751,0,71.00569464
FL3051908672520160208,0.062677961,6.006339428,3.395354668,0.008953994,31.72579288,0.019698788,27.11627657,29.44968751,0.003581598,0,2.211636611
AR3576209291420160209,0.021493436,2.066952052,0.005373359,85.01549318,2.385771346,1.64066558,0.91526213,2.204868263,5.708298257,0,0.035822393
LA3141409290520160209,0.008955759,4.365036719,0.017911517,0.422711804,57.8488268,3.001970267,10.74691026,9.756403367,1.449041734,0,12.38223178
TX3585310253020160210,0,1.305726209,0.008955598,0,0,0,25.1849331,61.68616002,0.044777991,11.4703301,0.299116978
TX3380309992920160210,0.05194433,0.497949095,0,0.084185638,4.689319171,0.010747103,78.2048756,12.09049061,0,4.370488456,0
OR4245612363620140913,0,4.893251182,0,0.017910875,67.99863877,0.145078091,1.898552801,24.99104456,0,0,0.055523714
OR4519612218020140914,1.114056455,1.251970196,0.017910875,0.00716435,61.95550939,0.345679897,1.436452214,33.85155466,0,0,0.019701963
OR4262311881920140916,0,0,0,0,4.311688312,0,54.35378415,41.33094492,0,0,0.003582624
OR4240011866820140916,0,0.008955117,0,0,0.727155497,0,26.64684601,70.81706487,0,1.7534119,0.046566608
SD4362210023820141016,0.114633709,1.703385277,0,0.712878381,0.001791152,0,0.008955759,83.96023643,0.969013075,10.578542,1.950564213
AZ3630511215520141023,0,0.326018809,0,0.023287058,76.3690103,0,23.16703986,0.114643977,0,0,0
MS3052308853720141031,2.534388881,14.87856426,0.748674595,0.107465253,19.95450638,1.065697091,4.153532025,3.336796103,1.106892105,0,52.11348331
WY4433410679520141108,0.046568276,1.937956727,0,0.08776329,14.26601232,0,49.07758991,28.45500788,1.226894971,1.28600086,3.61620576
AL3034808781020141129,42.09338563,2.389267996,0.044776387,0.017910555,4.472265506,0.005373166,0.318807873,1.448963874,1.438217542,22.10341554,25.66761593
WA4600211902220150627,27.70751979,0.800702182,0,0,0,0,14.72969584,11.0611543,0,45.4573138,0.243614087
FL2678408039920150627,0.564364418,1.526471379,0.042999194,0,0.030457762,0,0,2.857654752,22.45095404,40.14333065,32.3837678
OR4459311956220150627,0,1.723026222,0.046568276,0,14.79080097,0,23.27518269,60.16442184,0,0,0
OR4271011721520150628,0.100300903,0.003582175,0,0,0,0,9.81157759,82.70704972,0,0,7.377489612
WA4748712042120150628,1.235761874,28.54072641,0.252525253,0.021491511,1.345010388,0.025073429,12.21255104,43.78895336,1.642309621,9.309406118,1.626190988
AZ3452811112620150628,0,0.023285389,0,0,95.55786419,0,1.726701177,2.692149241,0,0,0
ID4443611640220150629,0,0.118226601,0,0.105687416,3.623824451,0.035826243,57.63367667,38.27854904,0.042991491,0,0.161218092
OR4330711729220150629,0.105685523,0.00537384,0,0,0.028660481,0,27.62153835,72.23695052,0,0,0.00179128
WA4671611964220150629,7.409663376,0.025081066,0,0,0,0,14.21917268,75.62299575,0.010749028,0.191691001,2.520647091
WA4771511970720150629,0,2.392850107,0,0,0,0,38.79426146,29.85689467,0,28.95599377,0
NV4071111641720150629,0,0,0,0,0.007165377,0,28.84243336,71.14502723,0,0,0.005374033
AZ3587911195320150629,0,0.003581469,0,0,66.13899683,0,10.27523593,23.58218577,0,0,0
OR4431411958420150629,0,0.001791248,0,0,28.95373207,0,7.499955219,63.54452147,0,0,0
WA4822612066620150629,0.238257318,0,22.01282648,0.001791408,20.91469313,0.007165634,19.17344416,37.11619075,0,0,0.309913654
WA4731911979920150630,0.003581854,3.096513065,0,0,0,0,59.68802049,26.41438473,1.885846303,8.911653563,0
ID4606811540520150815,0.001790991,0.001790991,0,0.030446852,42.9282708,0.0411928,8.202740217,48.77585744,0.001790991,0,0.016118922
WA4800511820420150815,0,0.035815978,0,0.003581598,42.58161566,0.003581598,13.3754768,43.91755162,0.001790799,0,0.080585949
ID4648811626020150815,1.004692145,6.20366059,0,0.20058025,39.61818117,0,29.20770801,22.06024571,0.968874243,0.342060962,0.39399692
MT4733410836420150815,0.141480712,0.00716358,0,0,12.62043769,0,29.73244027,49.15827931,0,8.266771733,0.073426699
MT4817311596920150815,0.017910875,0.17552658,2.548717581,0,72.01425706,0,5.491474423,19.72166499,0.030448488,0,0
MT4824011360720150815,0.519229392,0.846881043,0.093103201,0.606961255,76.07426771,0.336603882,5.953233546,15.56076774,0.003580892,0,0.005371339
AZ3419211221720150816,0,0.236423556,0.068061327,0,9.107680183,0,77.90872618,12.66119788,0,0,0.017910875
MT4567710640620150816,0,0.007166019,0,0,2.436446371,0,0.935165445,96.31666637,0.012540533,0,0.292015264
WY4324810945920150816,0.392346555,0,0.231108245,1.938442796,52.36841162,0.227525171,31.86964778,12.31502383,0,0,0.657493998
CA3533812062720150817,0.093134884,4.443608619,0,0,28.75002239,5.231673025,30.55003313,25.40970394,0.003582111,2.604194652,2.914047248
ID4649911475720150817,0.947400469,0.913372853,0,0.003581854,64.69724376,0,4.104805058,29.08465713,0.007163709,0,0.241775167
ID4427811685220150818,0.594502641,1.910645537,0.014325365,0,0,0,13.31363596,52.54185693,1.436117826,30.10475423,0.084161518
NM3699310709220150818,0,0.014326648,0,0.469197708,31.00286533,0.270415473,32.63252149,33.50286533,0,0,2.107808023
AZ3345810987920150819,0.034033711,0.936822684,0,0,90.66222437,0,6.018593154,2.30354488,0,0,0.044781199
CA3764612162620150819,0,0.992262502,0.019701963,0.053732626,0,11.15668434,17.88400917,69.84525004,0,0,0.048359364
WA4838112024520150819,0.483584977,4.576146723,0.034030054,0.012537388,30.3745097,0.003582111,16.64965164,45.71310873,0.70746691,0,1.445381763
AZ3189511071520150820,0.003581854,0.374303777,0,0.001790927,4.654619697,0,84.99561223,9.970091516,0,0,0
MT4742910807620150820,0.012540308,0.00716589,0.021497671,0,20.10390541,0,41.44034396,38.41454676,0,0,0
MT4830211570120150820,0.580312366,0.005373263,0.19701963,0,62.36029517,0,8.360796676,28.49441181,0,0,0
FL2966508508720150821,55.33881455,0.028659967,0.995933867,0,1.119529977,0,0.573199348,0.381535816,0,0,41.56232647
MT4551511324520150821,0.236444731,0.007164992,0,0,57.77491178,0,4.309742598,37.62874595,0.007164992,0,0.035824959
FL3063608623120141208,0.003581726,2.741811279,0.239975644,0.530095453,47.92707606,0,22.31236233,9.466501907,0.084170562,0.037608123,16.65681692
FL3046508694920150110,30.58724502,7.75829647,0.304457618,0.003581854,17.3666207,0.021491126,4.242706449,1.851818687,0.008954636,0,37.85482744
OK3529209592720150118,2.05777531,2.534161936,0.060891524,72.40181242,0.245357021,0.428031592,2.89772015,13.6414922,4.973404732,0.222074968,0.537278149
OK3487509673520150118,4.334820069,2.55790209,1.468823329,48.46221362,1.047880058,0.524835653,1.841402905,30.30254178,9.258960718,0.026868719,0.173751052
AR3611809254520150118,2.181544634,1.875268663,0.961814013,72.85069494,2.851411377,15.78664565,0.74509242,0.55523714,2.181544634,0,0.010746525
MO3749209102020150119,0.051936888,3.640954922,0.524741659,87.23248026,0.607124308,4.934004334,0.526532586,0.368930996,1.434532658,0,0.678761395
MN4893209645420150426,0.198785795,0.947366536,0.003581726,9.418148606,0,0.089543151,0.051935027,0.016117767,6.074607353,12.39456294,70.8053511
WA4840611873020150701,0.001790959,1.427394513,0,0.003581918,52.97836521,0,29.4684433,15.1228598,0,0,0.997564295
WA4571012075220150702,12.31014472,7.733916034,0.064479152,0.019701963,0.118211778,0.003582175,5.982232412,66.22725319,0.145078091,6.650308067,0.74509242
MT4743810808920150702,0.010745563,0.003581854,0.021491126,0,23.53099199,0,25.75711446,50.676075,0,0,0
AZ3487011165920150702,0.01970161,2.720613257,0.014328444,0,87.21186395,0,9.54632565,0.38328587,0,0,0.103881217
AZ3511111215420150702,0.001790895,1.284071779,0,0,81.97464093,0,4.111895125,12.62760128,0,0,0
WA4899811993120150702,0.019700199,0.573096692,2.994430217,0.028654835,36.31821194,0.003581854,15.61867579,33.73032219,0.01253649,0,1.692426169
ID4294611425620150703,0.010747103,0.447795948,0,0,0,0,2.086729119,91.58143617,0.044779595,5.828512064,0
WA4729911986720150705,0.010747873,3.210031348,0,0,0,0,40.96730855,30.02955665,0.290192566,25.49216301,0
OR4354911912820150705,0.14150352,7.528345484,0.032241308,0,0,0,61.46984542,21.08581562,6.394526142,2.238979742,1.108742768
WA4617111694320150705,3.325453959,2.447978224,0.046559937,0.012535368,4.52526772,0,8.133662834,65.84828624,0.012535368,15.57967122,0.068049139
AZ3649611235120150705,0,0,0,0,93.65318147,0,0.780816275,5.566002256,0,0,0
ID4800811651520150705,54.59511741,1.262739338,0.379717361,0.071644785,24.47385861,0.003582239,7.739427916,11.40405868,0,0,0.069853666
OR4492212094420150708,0.001791088,0.268663132,0,0,0.360008597,0,20.67452357,78.68426709,0,0,0.010746525
TX3105909895620150822,0,0.535650305,0,2.051236116,9.372984593,0.216768183,55.01433178,32.73737012,0.017914726,0.053744178,0
TX3019009976120150823,0.008955117,1.427445642,0,2.571909589,8.867356808,0.025074327,79.27965039,7.819608124,0,0,0
ID4445011456920150824,0.010746525,0.001791088,0.051941539,0,26.52779768,0,3.881286717,69.33479008,0,0,0.191646368
OR4535212022220150825,0,2.045641816,0,0,0,0,28.62107262,41.47171569,0,27.86156988,0
ID4710411594020150825,0.050143266,0.001790831,0.03760745,0,84.57915473,0,5.836318052,9.190544413,0,0,0.304441261
MT4761511295320150826,0.18451176,0.017913763,1.178725615,0.012539634,64.56836788,0.039410279,9.770166419,23.38283503,0.037618903,0,0.807910718
MT4746211348720150826,0.895591897,0,1.089039746,0.01432947,78.77626323,0.008955919,10.92442996,8.275269125,0,0,0.016120654
TX3035910131420150827,0,0.216721593,0.008955438,0.055523714,0.064479152,0,27.82454506,70.77303339,0,0,1.056741654
TX3040110133220150828,0,0.682343249,0,0.404749539,0.327739671,0,60.40797321,38.17719433,0,0,0
TX3078109901620150828,0.039399692,0.623231491,0,0.162971453,1.629714531,0,33.32139403,63.91525484,0.284752319,0,0.023281636
AZ3401111007620150828,0.272225804,0.003581918,0,0,96.13869188,0,0.205960312,3.379540082,0,0,0
WA4635811769520150829,0.035824318,3.380024361,0,0.026868238,9.51493874,0,15.68746865,49.58802035,3.483914881,15.04442215,3.238518306
TX3274909955120150902,0.0143287,0.786287434,0,0,0.030448488,0.00716435,24.75282992,73.1730907,0,1.235850408,0
TX2965109419420150905,15.58695029,0.059088956,0.719810915,0,0,0,0.010743446,0.205916058,0.080575849,0,83.33691448
NJ3986307444320150907,1.371874776,1.445304105,2.030947776,13.99097357,51.37724765,13.45189483,0.637581489,3.626692456,0.377892399,0.793394942,10.896196
OR4516412102520150909,0,0.727129451,0.139694821,0,0.119994269,0,48.0621821,50.69489218,0,0,0.256107171
AZ3542611187920150909,0.001791473,0.010748836,6.316732354,0.272303834,57.01540666,0.876030097,34.3658187,1.110713006,0,0,0.030455034
CA3834312069620150909,0.005372493,1.814111748,0,0.093123209,7.790114613,0.856017192,5.879297994,83.56196275,0,0,0
WY4457311058820150909,0.714567141,0,0.005372685,0,59.41294459,0,8.11454565,29.20770801,0,0,2.544861922
CA3951912133920150911,6.793351721,2.869219472,0.007164094,0.119998567,73.5143461,4.020847512,2.928323244,9.732421105,0,0,0.014328187
OR4483511722120150912,0,2.25314778,0,0,1.402396432,0,7.807210789,86.06558845,2.301506278,0.057313775,0.112836495
OK3536109588420150126,2.149112596,1.51512438,0.02507298,68.92383187,0.703834375,0.764725899,3.336497305,11.27209556,10.09903827,1.01008292,0.200583842
OK3553109610020150127,4.925755432,1.655053825,0,37.17064608,0,0,2.307044726,40.20312024,13.48940515,0,0.248974547
FL2688008127320150426,0.374283668,2.661174785,0.419054441,0.338467049,10.75931232,3.404369628,24.22098854,8.667621777,24.28724928,0.470988539,24.39648997
CA3342111750320150428,0.150445965,1.214313859,0.644768421,0.021492281,0.204176667,0.419099473,50.16656518,46.0722857,0.001791023,0,1.105061432
MN4832309605520150429,19.24812838,2.263853566,0.705663216,0.775513128,0,0.025074327,0,0.171938246,0.499695526,17.47501522,58.83511839
CA3338911748520150429,0.274065847,5.320101745,0.442446172,0,0.347508329,0.229283846,34.7006771,55.30218894,0.075233762,0,3.30849425
WA4747811999220150711,0,0.275817602,0,0,0.130744708,0,37.98402407,50.50327757,0,11.09001684,0.016119211
WA4744011981920150711,0.014332808,1.80235058,0.231116526,0,0.025082414,0,25.98000573,63.29905403,0.530313888,7.865128279,0.252615737
WA4766311956720150711,0,1.719967751,0,0,0,0,25.16348652,40.9316492,0,32.13652244,0.048374093
ID4611811500920150711,0.544519873,0,0,0.007164735,65.3620878,0.204194952,21.21119848,12.6654606,0.005373551,0,0
MT4503010612220150711,0,0.191653233,0,0,1.244850439,0,45.77467311,52.74225327,0,0,0.046569944
ID4271311571220150711,0.184482017,0,0,0,0,0,12.07551225,87.72925921,0,0,0.010746525
MT4578110715620150712,0.00716435,0.010746525,0,0.025075226,7.536896403,0,26.89138845,61.12981803,1.676457945,1.078234704,1.644218369
FL3004408442220150713,4.89477926,10.36446673,0.997582162,0.001790991,42.473359,0.125369392,2.591564431,3.105578938,0.180890123,0,35.26461897
AZ3458211252120150714,0,18.44528032,0,0,56.40515852,0,24.34533405,0.804227118,0,0,0
ID4621311477020150715,0.09672739,0.001791248,0,0,54.13330467,0,6.624034965,39.08323929,0.025077471,0,0.035824959
AZ3637611318720150715,0,1.019110562,0.653735246,0,79.04823312,0,11.07767808,8.201242992,0,0,0
WA4767911972820150716,0,1.481308997,0.017911838,0,0,0,44.0434183,29.32884343,0,25.12851744,0
CA3434011747720150717,0,16.42103755,0.003581469,0,0,0,15.72981394,67.84556704,0,0,0
NC3578608199020150717,0.041203131,3.249673062,0.401282671,49.88982641,2.814353021,33.10582039,1.897135487,4.831515021,3.514806256,0,0.254384551
CA3884412276020150912,0.14328957,5.577546524,0.136125092,0,0.112840537,0.00179112,0.179111963,90.92797908,0.777345919,0.786301517,1.357668679
WA4682212107120150912,0.023279968,6.15665628,0.154005945,0.016116901,71.21879589,0,16.70427277,5.272017478,0,0,0.454854769
WA4564412110720150913,16.02952241,4.577048476,0.01074845,0.030453943,0.055533661,0.007165634,3.468166673,73.95113038,0,1.642721508,0.227508867
OR4598111899520150913,19.42230897,2.587611697,0.010744408,0,0.016116613,0,6.090288846,58.01085185,0.007162939,13.81372777,0.041186899
OK3468609860220150914,0.311587844,4.870798489,0,9.096932471,0.376054295,0.644664506,1.543613345,83.12948803,0.008953674,0,0.017907347
TX3349609839620150914,0.238159191,3.106813502,0.010744024,4.37281762,0,0,15.24935088,66.98719671,0.358134121,9.585459755,0.091324201
NV3959811575920150914,0,0.465566021,0,1.233749955,11.30430111,0.324105576,50.35991835,31.536726,0.658954983,0,4.116678007
