ID,Latitude,Longitude
KS3860909722620160404,38.609,-97.232
ID4437511551520160703,44.369,-115.507
ID4360011349920160704,43.613,-113.513
NM3311410807620160704,33.095,-108.049
FL2620608045520160704,26.204,-80.552
NV3953511969420160706,39.535,-119.661
WY4416310496420160706,44.166,-104.951
AZ3492611326220160707,34.904,-113.279
FL2906608141320160707,29.059,-81.411
CO3829210583320160708,38.296,-105.765
WA4725611824620160709,47.277,-118.213
CA3436911855620160709,34.366,-118.574
MT4519110661420160709,45.194,-106.636
NM3344110857020160709,33.457,-108.553
NM3600010388720160710,36.02,-103.824
FL2873808148720160710,28.739,-81.485
WY4231010419220160711,42.294,-104.138
WY4364210996820160712,43.611,-109.9
TN3527508524420161111,35.261,-85.254
KY3703308384620161111,37.038,-83.85
TN3595708307720161111,35.948,-83.072
TN3623608460220161111,36.223,-84.576
TN3560608523320161112,35.594,-85.242
AL3317108611720161113,33.171,-86.111
GA3482008337020161112,34.828,-83.363
NY4117007410020161113,41.179,-74.096
VA3678108216220161113,36.781,-82.148
TN3535708427120161116,35.349,-84.281
FL2770108130720161116,27.714,-81.312
KY3707708294720161117,37.062,-82.956
TN3573208380920161117,35.744,-83.799
TN3655708465920161118,36.555,-84.653
OK3681209991820161118,36.78,-99.893
VA3775207918420161119,37.738,-79.178
GA3389108535220161120,33.897,-85.344
NC3570508210120161120,35.72,-82.113
VA3778307886120161121,37.775,-78.851
KY3738308345920161121,37.361,-83.43
CA3606812023620170420,36.061,-120.274
FL2618808154420170420,26.177,-81.605
FL2867508074220170421,28.68,-80.746
AZ3178211084220170423,31.822,-110.687
OK3612409845920160404,36.123,-98.457
WV3788908208620160404,37.889,-82.095
TN3587408316720160404,35.875,-83.142
KS3900809673320160405,39.016,-96.645
OK3651009935820160405,36.647,-99.266
WV3794408160720160405,37.946,-81.609
NM3535510485220160406,35.358,-104.881
AZ3476111452420160406,34.74,-114.51
NM3343310824020160711,33.432,-108.227
TX3585610091220160712,35.888,-100.906
FL3039508233620160712,30.395,-82.335
TX3409010057920160714,34.1,-100.672
WA4625011952720160715,46.249,-119.519
FL2615508143020160715,26.165,-81.471
NC3614908157420161122,36.146,-81.568
KY3687408294620161123,36.884,-82.947
NC3516508354120161123,35.179,-83.558
TN3563108347820161123,35.687,-83.503
KY3709408366620161124,37.087,-83.656
KY3695508441620161126,36.958,-84.414
KY3741308341820161126,37.404,-83.411
OK3668910034420161127,36.708,-100.303
NM3602710412620161128,36.024,-104.085
AL3346508586820161128,33.473,-85.871
TN3577008334320161128,35.779,-83.342
TX3559510120220161216,35.631,-101.114
OK3667610097720161216,36.692,-101.09
TX3536410234320161216,35.386,-102.28
TX3546810163520161230,35.494,-101.615
OK3414409794720170105,34.224,-97.913
KS3850209794220170108,38.528,-97.923
FL3033908253720170318,30.338,-82.542
FL2595108122020170318,25.918,-81.168
FL2879608081120170319,28.798,-80.816
OK3503309619720170319,35.047,-96.173
OK3600909475820170320,36.018,-94.771
OK3522609591920170320,35.233,-95.904
OK3505809609120170320,35.03,-96.084
OK3498009516620170321,34.978,-95.149
OK3563609606720170321,35.646,-96.063
OK3558709465420170321,35.577,-94.626
OK3565109508220170321,35.653,-95.088
OK3470609574220170321,34.708,-95.757
NM3417110309520160407,34.18,-103.099
OK3573109643620160407,35.728,-96.439
KS3958109669420160407,39.566,-96.697
SD4324610371020160716,43.243,-103.781
NM3329910362820160716,33.304,-103.628
NV4107311454820160716,41.082,-114.512
WY4323911049120160717,43.296,-110.382
WA4651711812220160718,46.527,-118.087
ID4395011576220160718,44.139,-115.585
ID4634811469320160718,46.369,-114.674
UT3999011381120160718,39.973,-113.844
AZ3356110974320160718,33.553,-109.747
ID4356411603820160719,43.578,-116.027
AZ3407111196320160719,34.081,-111.958
TX2698209813720170122,27.065,-98.325
OK3500209663320170322,35.005,-96.632
FL3042808202320170322,30.418,-82.022
OK3501809657820170322,35.033,-96.587
NM3586910328520170323,35.892,-103.316
TX3582310078220170323,35.911,-100.828
OK3468809521920170323,34.694,-95.226
OK3582609622020170323,35.797,-96.217
KS3710310080320170323,37.14,-100.811
OK3564109633220170324,35.644,-96.315
FL2924908192420170326,29.252,-81.918
FL2846208085020170327,28.458,-80.85
OK3430609466620170328,34.306,-94.667
AZ3424211065220160719,34.243,-110.653
NV3931511780420160720,39.306,-117.772
AZ3449711124720160720,34.52,-111.241
OR4552312036720160721,45.442,-120.289
NV3954111948520160721,39.515,-119.397
AZ3155011147420160721,31.56,-111.475
NM3573710474620160721,35.711,-104.751
NV3947711585920160721,39.493,-115.863
CA3341811736820160721,33.402,-117.362
AZ3418210986020160721,34.174,-109.864
MT4568210861320160722,45.679,-108.621
NM3547110465820160722,35.428,-104.527
WA4811212089420160723,48.107,-120.882
AZ3592711203720160722,35.943,-112.025
UT4094911222820160722,40.92,-112.21
WY4407610733120160722,44.1,-107.307
CA3646112190120160722,36.322,-121.701
CA3443111839820160722,34.391,-118.35
UT3917511218120160723,39.169,-112.152
UT3905011157820160723,39.037,-111.59
WY4448210539620160723,44.459,-105.381
NC3574408214620170128,35.75,-82.143
MS3451209008120170129,34.518,-90.075
AR3605709243120170131,36.055,-92.415
OK3517509534220170131,35.168,-95.339
AR3574409283220170131,35.755,-92.822
FL2622108097820170330,26.214,-81.032
FL2945908195620170331,29.469,-81.956
FL2633408066820170401,26.349,-80.678
SC3331607987020170402,33.312,-79.878
FL2836608188020170402,28.365,-81.891
TX2712109753920170403,27.063,-97.541
FL2601108043920170405,26.003,-80.468
GA3057408232320170406,30.651,-82.294
KS3908909605820170407,39.109,-96.082
OR4486912109820160724,44.835,-121.118
NM3355410509020160724,33.541,-105.073
AZ3147311129120160725,31.471,-111.307
WY4402111078620160725,44.048,-110.723
NV4012311696120160726,40.118,-116.945
WA4782412342420160726,47.804,-123.39
SD4350210294720160727,43.354,-102.963
NM3298110326420160727,32.986,-103.263
ID4524211458320160727,45.218,-114.606
AZ3462911128020160727,34.627,-111.287
AZ3334910993220160727,33.347,-109.917
NV4002011992720160729,40.007,-119.901
NV3992511994620160729,39.929,-119.932
NV3994811972420160729,40.001,-119.664
OR4292412221220160728,42.924,-122.195
WY4104611059420160728,41.037,-110.571
UT4070211106620160728,40.711,-111.059
WA4649512024120160729,46.485,-120.24
NV3986511990220160729,39.871,-119.896
NV4004911989320160729,40.044,-119.836
NM3536010474020160729,35.372,-104.741
OK3496309538920170202,34.964,-95.382
OK3436309592820170203,34.372,-95.923
SC3319407987320170204,33.199,-79.882
MD3841507599020170205,38.389,-76.002
MO3666209284720170208,36.653,-92.845
NM3476310545920170209,34.774,-105.43
FL3034308250320170209,30.349,-82.495
TX3445710081520170210,34.448,-100.789
MS3110908911120170210,31.121,-89.102
NC3579808199320170409,35.812,-81.993
KY3717808306120170409,37.181,-83.054
FL2693608111620170410,26.951,-81.11
VA3793507945920170410,37.929,-79.484
WA4727711908520160730,47.313,-118.958
WA4659912020320160731,46.495,-119.869
NV4081011964820160730,40.827,-119.609
CA3700411949520160730,37.015,-119.466
WA4613311983320160801,46.177,-119.825
MT4760011518520160731,47.632,-115.1
MT4619311426020160731,46.177,-114.248
OR4440811838320160731,44.348,-118.347
MT4610110636420160731,46.084,-106.342
LA2986309361120160801,29.848,-93.573
UT4002311127520160801,40.022,-111.263
MT4587510740220160801,45.858,-107.42
WA4721811940520160802,47.23,-119.357
WA4659111736520160803,46.604,-117.347
UT4036611274620160802,40.359,-112.72
WA4815711826520160802,48.183,-118.284
WY4444510942720160802,44.409,-109.361
OK3572009507820170213,35.718,-95.067
MS3067508904220170213,30.671,-89.033
MS3059608894420170213,30.589,-88.943
NC3453107771120170214,34.539,-77.73
FL2777708136520170215,27.782,-81.315
FL2799908078720170215,28.02,-80.777
OK3458009595720170218,34.615,-95.927
OK3662009645020160218,36.644,-96.449
OK3528309611120160218,35.3,-96.104
OK3502609519020160218,35.034,-95.195
CO4092710434920160218,40.938,-104.328
OK3689309979820160218,36.901,-99.693
OK3693709638420160219,36.913,-96.4
OK3527609546020160219,35.261,-95.473
OK3468909514320160219,34.677,-95.173
OK3480909520420160219,34.811,-95.222
NM3398110767220160219,33.993,-107.647
CO3880110362120160219,38.881,-103.689
UT4191111231020160803,41.868,-112.301
CA3852412206820160803,38.536,-122.077
CA3779911892220160804,37.799,-118.916
LA2995709361220160805,29.956,-93.613
WY4492611093820160805,44.936,-110.913
WA4683211990420160806,46.817,-119.81
ID4302711220820160806,43.023,-112.162
MT4735611447420160806,47.367,-114.464
WA4651511819720160807,46.526,-118.216
OR4361411814520160807,43.624,-118.049
OR4373211777920160807,43.725,-117.74
ID4312211375620160807,43.149,-113.758
NV3974111995220160807,39.752,-119.931
ID4426111543220160807,44.283,-115.415
CA3428811725120160807,34.308,-117.247
WA4672611826420160808,46.721,-118.217
NV3904811430620160808,39.066,-114.272
NV3996611562620160808,39.992,-115.566
CO3986910746520160808,39.893,-107.421
TX3367610070220160808,33.674,-100.694
WY4474311097820160809,44.731,-110.982
NJ3989607441020170219,39.889,-74.404
FL2687008164220170221,26.879,-81.671
TX3555310223520170223,35.6,-102.206
KS3792810099320170223,37.866,-101
KS3816010190720160219,38.164,-101.913
FL2865008102620160219,28.647,-81.023
MS3116308914620160220,31.173,-89.144
CO3858610485820160220,38.547,-104.88
NM3495910381020160221,34.965,-103.781
FL3019408186820160221,30.189,-81.887
MT4768311286720160409,47.68,-112.883
VA3661908298720160410,36.625,-82.986
KY3752608288420160413,37.522,-82.894
VA3831407864620160416,38.31,-78.665
NM3680310338920160416,36.816,-103.373
CO3868410447320170227,38.713,-104.44
NM3352510339220170228,33.529,-103.348
TX3344310249820170228,33.401,-102.535
TX3453010181320170228,34.522,-101.804
OK3463709940820170301,34.616,-99.405
OK3604809631920170301,36.071,-96.33
NM3380210834920170302,33.797,-108.361
OK3520109604220170303,35.199,-96.026
OK3505009660820170303,35.064,-96.616
KS3766909655320160227,37.696,-96.526
OK3574009506320160227,35.754,-95.065
AR3568809402320160228,35.683,-94.013
NM3548910490520160229,35.479,-104.896
TN3592808291920160416,35.926,-82.922
NC3563907590820160418,35.624,-75.907
TN3621708211020160418,36.227,-82.113
