ID,Latitude,Longitude
LA3205609310920151017,32.042,-93.126
MS3098608956120151018,30.95,-89.572
TX3266509883820151019,32.693,-98.837
KS3738909684020151111,37.402,-96.794
KS3730609580520151111,37.326,-95.79
OK3672409588120151111,36.749,-95.852
OK3678109583820151111,36.834,-95.77
OK3671409624620151111,36.715,-96.21
OK3691309636920151111,36.924,-96.334
WV3847108066620151113,38.469,-80.659
WV3743808193620151114,37.434,-81.934
LA3101809313220150209,31.03,-93.142
MS3111208913420150212,31.111,-89.13
FL3051808705920150212,30.531,-87.067
TX2958709433220150213,29.588,-94.341
MS3116108914420150214,31.155,-89.127
NJ3974607471220150507,39.742,-74.709
FL2607808111620150508,26.024,-81.107
FL2611508160020150509,26.118,-81.591
AZ3180111070320150520,31.813,-110.695
FL2656508173120150528,26.55,-81.723
MT4562210738620150727,45.636,-107.421
OR4332112296020150728,43.304,-122.986
NV4085211634420150729,40.849,-116.318
MT4574010677220150729,45.745,-106.778
CA3891212249320150729,38.91,-122.45
ID4890711653420150729,48.914,-116.536
TX2961709427320150730,29.619,-94.285
OR4292412304820150730,42.859,-122.985
CA4038712317320150730,40.392,-123.189
CA4049212319820150803,40.495,-123.207
CA4035712344220150731,40.346,-123.441
CA4034312338320150731,40.362,-123.381
CA4016812363920150730,40.198,-123.624
MT4571810678120150731,45.704,-106.783
AZ3453311121020150731,34.529,-111.195
AZ3587911183020150731,35.88,-111.817
CA4180012381520150801,41.839,-123.724
CA4060412308120150731,40.628,-123.102
CA4068012335620150731,40.7,-123.416
CA4064212358620150731,40.601,-123.541
CA3416511754320140430,34.169,-117.543
NJ3971007477020140501,39.753,-74.779
LA2994009348020140501,29.921,-93.485
LA2984009376020140501,29.855,-93.763
TX3023010155020140501,30.241,-101.489
FL2701008144020140501,27.005,-81.434
NM3222010807020140501,32.226,-108.061
FL2862008074020140501,28.625,-80.738
AZ3353010999020140501,33.523,-109.981
OK3608709892720140504,36.112,-98.907
OK3508209614820150214,35.079,-96.156
MS3033508947220150220,30.336,-89.48
NM3146610903420150602,31.477,-109.015
AZ3174011161020150602,31.744,-111.605
NM3553810546220150606,35.544,-105.472
ID4327511649920150606,43.26,-116.497
AZ3449111148820150606,34.475,-111.47
OR4479812122620150610,44.801,-121.19
CA4069112352420150610,40.687,-123.534
OR4210312387320150611,42.079,-123.853
CA3597112126920150611,35.977,-121.298
ID4426611689920150612,44.255,-116.885
ID4620111490620150613,46.204,-114.924
FL3040408231720150614,30.407,-82.316
CA4046512305420150731,40.469,-123.066
CA4091312343720150731,40.914,-123.364
CA4139912139220150731,41.41,-121.381
CA3687411890520150801,36.852,-118.884
WA4750811876520150731,47.5,-118.726
CA4176412395720150801,41.759,-123.954
CA4146912375220150801,41.448,-123.755
OR4303812227820150801,43.068,-122.208
WA4731111796520150801,47.314,-117.934
OR4560811806120150801,45.596,-118.033
TX3052510038920150802,30.497,-100.429
AZ3431611226820150802,34.343,-112.256
CA4155612377620150802,41.588,-123.788
OR4236212410720150802,42.365,-124.086
WY4485010734520150802,44.854,-107.344
CA4093812010520150803,40.951,-120.061
WA4571712031520150805,45.802,-120.184
OR4440011733620150805,44.37,-117.33
ID4313811536520150805,43.134,-115.376
AR3487009304020140508,34.859,-93.049
OK3579009740020140508,35.824,-97.383
OK3647009658020140508,36.502,-96.573
FL3017708482520150310,30.192,-84.828
MT4631810765020150322,46.324,-107.621
MT4571110625620150322,45.704,-106.22
OK3608709634820150323,36.054,-96.319
OK3640609607220150324,36.413,-96.064
ID4634611483620150805,46.338,-114.817
CA4045612355620150806,40.442,-123.556
CA4035812356120150806,40.316,-123.533
AZ3481011454220150808,34.837,-114.544
ID4549311517620150809,45.494,-115.13
MT4854411361620150809,48.527,-113.56
ID4311811696020150810,43.319,-116.861
OR4340211847020150810,43.392,-118.476
ID4592611571420150810,45.928,-115.726
OR4458511775220150810,44.592,-117.728
WA4613412137420150811,46.18,-121.378
OR4398911806120150811,44.026,-117.947
TX3000510039120150811,29.993,-100.428
WA4868512125620150811,48.683,-121.227
ID4630411497320150811,46.286,-114.96
ID4638111506920150811,46.348,-115.029
ID4666211472820150811,46.668,-114.687
ID4579211510020150811,45.784,-115.095
ID4620411530820150811,46.199,-115.246
ID4622311613120150811,46.23,-116.108
TX3563910162120140511,35.667,-101.599
NM3293110814820140511,32.931,-108.146
CA3300311713320140513,33,-117.157
CA3335311728520140514,33.358,-117.285
CA3312011716020140514,33.11,-117.15
CA3329911746620140515,33.319,-117.391
CA3341811755020140516,33.42,-117.545
AZ3330610975220140517,33.303,-109.736
TX2703009739020140519,27.097,-97.38
AZ3495311175320140520,35.009,-111.802
MT4601210533720150312,46.01,-105.321
NM3485310410620150313,34.841,-104.136
KS3703609818720150313,37.043,-98.196
OK3674909642920150316,36.732,-96.434
OK3648109933020150316,36.555,-99.249
AZ3393011207420200620,33.953,-112.027
AZ3336011011920200828,33.346,-110.119
AZ3338510986520200606,33.38,-109.857
AZ3341510931220200606,33.441,-109.29
AZ3355810909320200818,33.547,-109.1
OR4446712160520200817,44.462,-121.563
WA4592712198020200908,45.945,-122.076
WY4391910664520200716,43.958,-106.654
CA3656312164020200816,36.487,-121.568
WA4792111992220200907,47.916,-119.952
WA4814211909020200809,48.168,-119.064
OR4518212157620200817,45.159,-121.422
CO3985110606520200814,39.833,-105.986
LA3102009319720200308,31.019,-93.2
TX2965109416820200214,29.65,-94.17
PA4115307532420201107,41.161,-75.326
MT4630410839320200902,46.309,-108.373
WA4813711903820200723,48.159,-119.024
OR4403912052820200816,44.028,-120.501
AZ3698311211020200729,36.99,-112.069
ID4407211179820201104,44.063,-111.814
OR4209412026920200816,42.112,-120.251
NV3884311963920200707,38.861,-119.58
NV3887811956320200624,38.868,-119.541
MT4529310571720200614,45.31,-105.741
WY4498410652920200817,44.909,-106.499
ID4431211510020200914,44.331,-115.115
FL3048408739220200504,30.469,-87.389
NM3626410534020201018,36.228,-105.361
NM3357010744220200615,33.614,-107.426
AZ3563211274720200705,35.662,-112.712
MT4485811343720200811,44.894,-113.398
CA3702412151420200705,37.015,-121.46
OK3555209617620200101,35.574,-96.168
OK3640409617220200401,36.423,-96.177
TX3112609904920200802,31.166,-99.103
TX3135909917920200714,31.396,-99.225
FL2859408089120200502,28.587,-80.911
TX3143909942320200714,31.444,-99.412
TX3146709888420200712,31.492,-98.876
TX3149009984920200712,31.494,-99.846
FL2574708088120200507,25.695,-80.916
FL2563608053120200324,25.632,-80.545
FL2623908094820200410,26.235,-80.941
FL2565208050520200419,25.678,-80.504
FL2543508041220200430,25.419,-80.402
FL2638608047820200621,26.397,-80.477
MO3668209279720201210,36.679,-92.804
MS3115808912920200315,31.146,-89.11
MS3151508873620200313,31.511,-88.736
MS3108708907220200316,31.091,-89.07
MS3028808947920200505,30.288,-89.468
TX3034010088120200816,30.335,-100.888
TX3065310092220200611,30.641,-100.93
TX3029010150020200419,30.305,-101.474
TX3287009947020200827,32.87,-99.487
TX3414310041120200217,34.145,-100.407
TX3111910137620200901,31.135,-101.379
TX3159210116820200704,31.588,-101.226
FL2785108200820200505,27.843,-82.009
FL2805008077820200322,28.038,-80.78
TX3187910069520200613,31.879,-100.693
TX3206310086420200619,32.069,-100.878
FL2616508154620200513,26.171,-81.603
TX3231910015220200713,32.354,-100.141
TX3268709915020200830,32.699,-99.133
NC3445807768020200309,34.465,-77.69
FL3028008468120200511,30.276,-84.68
OK3661710061020200307,36.726,-100.568
TX3540410187920200820,35.423,-101.888
TX3553710125120200609,35.507,-101.232
TX3568810093120201011,35.747,-100.817
FL2905908139420200810,29.055,-81.391
TX3568910170920200612,35.715,-101.707
TX3570310164720200711,35.72,-101.655
TX3574410106120200712,35.724,-101.079
TX3575510114120200712,35.793,-101.132
FL3090008662820200319,30.9,-86.624
NJ3965607489820200519,39.644,-74.903
KS3786109647720200108,37.873,-96.466
KS3799309624420200305,37.958,-96.213
OK3525609595520200222,35.271,-95.965
OK3632609837220200610,36.332,-98.363
TX2960109438820201117,29.617,-94.414
KS3702809890220200325,37.067,-98.864
KS3981209995720201107,39.842,-99.953
NE4182510069520200302,41.82,-100.678
SD4334810247820200914,43.377,-102.458
NE4280510153220200928,42.781,-101.499
SD4490910125720200823,44.898,-101.253
FL3047308678920200428,30.474,-86.784
FL3048308684120201118,30.486,-86.841
FL3049408683920200319,30.505,-86.838
FL3055808707520200504,30.547,-87.051
MS3041208915720200426,30.404,-89.15
MS3061008922520200506,30.614,-89.233
AL3042808816220200512,30.442,-88.18
MN4770309629020200521,47.716,-96.309
TX3447710074220200711,34.467,-100.738
TX3086010191020200831,30.837,-101.932
TX2712409737720200623,27.14,-97.38
SD4311610262120200616,43.126,-102.611
FL3022108487520200326,30.235,-84.847
SD4327410271120200806,43.301,-102.714
TX2932610087120200827,29.33,-100.869
NE4165010345220200827,41.648,-103.452
TX3022610256120200301,30.226,-102.608
KS3808709768420201114,38.076,-97.653
FL3015508446920200817,30.153,-84.471
LA2990109347420200718,29.893,-93.473
TX3166310307120200827,31.655,-103.091
KS3919209595820201118,39.209,-96.004
OK3698609831720200617,37.014,-98.331
TX2958009453820201210,29.572,-94.53
NJ3931607511120200409,39.32,-75.096
KY3774208242620110215,37.73,-82.419
TX3358410038420110215,32.588,-100.38
FL3041708390220110216,30.415,-83.901
MD3838507598720110216,38.392,-75.979
FL2965308201920110217,29.643,-82.003
TX3164510067020110217,31.64,-100.666
TX3362210277220110217,33.602,-102.791
TX3575310196320110217,35.786,-101.854
FL2946008171520110618,29.456,-81.718
LA2995709357820110618,29.97,-93.588
NM3461110428620110618,34.633,-104.191
NM3469410372520110618,34.736,-103.555
NM3581210583720110618,35.846,-105.8
TX2716609835320110618,27.186,-98.398
TX3073010232520110618,30.765,-102.356
TX3099509411720110618,31.025,-94.102
TX3158010100120110618,31.583,-100.999
TX3360010261420110618,33.575,-102.759
TX3107810148520110618,31.079,-101.486
CA3550411987920110619,35.458,-119.892
NM3193110835220110619,31.935,-108.326
TX3030509591620110619,30.3,-95.913
TX3037410253620110619,30.395,-102.54
TX3077109572420110619,30.847,-95.726
TX3301609909920110619,33.143,-99.057
TX3321810014620110619,33.251,-100.143
TX3361709806820110619,33.677,-98.066
TX3559310189120110619,35.662,-101.857
