ID,Latitude,Longitude
UT4017711269220170717,40.219,-112.634
UT4012511260420170717,40.122,-112.614
MT4703711487920170717,47.07,-114.838
CA3603212047720170717,36.021,-120.499
CA3496111944820170718,34.948,-119.465
UT4070511295520170718,40.667,-112.945
WY4443910972320170718,44.432,-109.706
AZ3658511237620170718,36.604,-112.37
MT4738310761620170719,47.373,-107.644
MT4573610679920170719,45.765,-106.837
AZ3356910962620170601,33.571,-109.642
AZ3543211183120170601,35.428,-111.846
AZ3442311084220170601,34.4,-110.842
UT4006111282320170602,40.098,-112.849
NM3661310619920170603,36.58,-106.149
NM3317810812420170605,33.218,-108.098
CA3594712117020170605,35.925,-121.181
UT3939111240620170606,39.402,-112.41
NM3331910790420170606,33.321,-107.911
AZ3215510942720170607,32.14,-109.398
NV3731611669920170607,37.328,-116.709
AZ3200911000720170607,31.986,-110.006
AZ3172511055020170607,31.726,-110.566
AZ3177010932320170607,31.776,-109.326
NM3343010856820170607,33.429,-108.545
AZ3273510987220170607,32.71,-109.866
AZ3214211046020170608,32.14,-110.447
NM3341610862820170609,33.418,-108.617
NM3323410836920170609,33.235,-108.357
CA3708211980720170610,37.076,-119.769
AZ3439711120120170610,34.448,-111.194
CO4015310881520170611,40.186,-108.82
AZ3143311069520170614,31.441,-110.676
OR4328611743820170709,43.291,-117.423
ID4280011566720170709,42.824,-115.668
CA3579412067920170709,35.778,-120.674
NV4166211820420170709,41.661,-118.182
NV4094111678720170709,40.926,-116.634
TX2962609427720170709,29.621,-94.271
CA3589912026320170710,35.957,-120.299
MT4713410776220170710,47.152,-107.76
MT4744910778120170711,47.426,-107.768
ID4638111450920170710,46.37,-114.496
OR4560011651620170711,45.593,-116.503
ID4291611449620170710,42.895,-114.445
CA4007312014520170711,39.992,-119.92
MT4636910581020170711,46.365,-105.761
OR4229712395420170712,42.238,-124.049
NV3917511814020170712,39.178,-118.18
OR4313511959420170712,43.144,-119.577
AZ3191210946620170712,31.925,-109.443
MT4712210687020170713,47.135,-106.886
AZ3354711118620170713,33.547,-111.189
NV3964311995020170714,39.646,-119.938
NV4132211484620170714,41.322,-114.864
NV4155811644920170715,41.566,-116.452
NV4137211687120170714,41.495,-116.659
MT4656710826620170714,46.548,-108.278
MT4702111269120170715,47.045,-112.736
ID4608411503620170714,46.074,-114.996
ID4612211491320170714,46.153,-114.838
MT4599511358020170714,45.989,-113.552
NV4075511801620170714,40.715,-117.888
WA4825912008920170715,48.271,-120.072
WA4647511724220170715,46.497,-117.255
WA4879911726120170715,48.811,-117.239
ID4206411655820170715,42.07,-116.435
ID4555411513220170715,45.534,-115.096
MT4667411426820170715,46.666,-114.242
MT4713911378020170715,47.085,-113.737
ID4499811540120170715,45.007,-115.38
NM3415010512220170614,34.17,-105.093
NM3581510657020170615,35.809,-106.559
UT4001210915820170616,40.027,-109.139
UT3771811283720170617,37.788,-112.693
NM3534310684420170618,35.356,-106.839
CA3557211858220170618,35.586,-118.574
AZ3415111216320170618,34.162,-112.159
CA3429311680920170619,34.314,-116.837
UT4014211324920170619,40.136,-113.265
UT4046311328520170619,40.468,-113.297
NV4051011575620170620,40.534,-115.755
NV4055811852120170620,40.557,-118.563
UT4132311249720170620,41.306,-112.468
NV4045411849020170620,40.469,-118.489
NV3981911931420170620,39.821,-119.292
OR4491012041420170620,44.872,-120.37
AZ3165311064620170621,31.65,-110.648
AZ3251310984120170621,32.517,-109.81
NM3351410846320170622,33.513,-108.459
TX3573310293420170622,35.721,-102.975
AZ3377011216320170622,33.784,-112.144
UT4009611185120170623,40.071,-111.842
WY4409110770020170623,44.081,-107.668
NM3542510305820170623,35.492,-103.069
AZ3158910942720170624,31.603,-109.437
CA3609911841220170624,36.096,-118.365
AZ3435811237320170624,34.381,-112.299
NM3134210859020170625,31.35,-108.616
AZ3363411037520170625,33.674,-110.319
CA4143512316220170626,41.42,-123.131
CA3388211699020170626,33.863,-116.948
NV4058611611920170626,40.578,-116.069
OR4476512125220170626,44.781,-121.231
OR4294811798820170626,42.94,-117.969
ID4329011586220170626,43.302,-115.87
ID4320811577220170626,43.205,-115.753
ID4312511623120170626,43.115,-116.233
AZ3173311128720170626,31.73,-111.276
NM3368510699720170626,33.662,-106.972
CA3539712049820170626,35.405,-120.481
AZ3150711133220170626,31.509,-111.338
AZ3153811134920170626,31.546,-111.353
WA4734312016620170626,47.32,-120.155
WA4736011998820170626,47.316,-119.91
FL2833008077620170626,28.308,-80.787
FL2808408112620170626,28.082,-81.134
ID4302611580620170627,42.999,-115.803
ID4332111582720170627,43.309,-115.804
ID4319911589020170627,43.201,-115.877
CO4079410883420170627,40.804,-108.803
AZ3346810934220170627,33.469,-109.349
WA4742511998420170627,47.42,-119.948
WA4669212060020170627,46.72,-120.601
UT4180911288720170627,41.792,-112.934
ID4282011554120170628,42.825,-115.516
ID4290011543420170628,42.899,-115.428
AZ3168110952420170628,31.692,-109.519
CA3539711882220170630,35.385,-118.793
AZ3237411063220170630,32.378,-110.609
WA4890111703720170701,48.895,-117.037
MT4644711368920170713,46.427,-113.596
WA4654111988520170702,46.57,-119.779
NV3958711968320170703,39.591,-119.517
NV3976211925220170703,39.772,-119.194
ID4271411395820170703,42.724,-113.926
MT4790810854820170703,47.89,-108.575
CA3622112046120170703,36.207,-120.464
WY4117410626120170703,41.174,-106.281
NV3976011968620170704,39.756,-119.644
NV3897211406920170704,38.977,-114.091
NV4033511827120170704,40.33,-118.211
NV4171611419720170704,41.749,-114.264
AZ3221410948420170704,32.2,-109.481
UT4186011283220170704,41.836,-112.864
CA3560211908420170706,35.605,-119.067
CA3849512202520170706,38.526,-122.054
CA3502012029920170706,34.96,-120.288
MT4523910640820170706,45.251,-106.396
NM3389010763620170706,33.891,-107.649
WA4650612036420170706,46.515,-120.432
CA3946112141320170707,39.463,-121.406
NV4031211431920170708,40.309,-114.294
NV4135011480620170707,41.359,-114.781
MT4536410665720170707,45.344,-106.615
MT4676210603120170707,46.721,-106.036
AZ3414811196320170707,34.173,-112.013
AZ3402511197320170707,34.033,-111.993
TX2960109440320170707,29.616,-94.397
NV3941111789520170708,39.441,-117.885
CA3456711995220170708,34.535,-119.952
NV4052211659520170708,40.539,-116.596
NV4044011628320170708,40.433,-116.307
OR4299612077120170708,43.009,-120.769
MT4792711507020170708,47.931,-115.045
AZ3661111369420170708,36.564,-113.671
NM3627610668220170708,36.276,-106.676
AZ3409811179220170708,34.101,-111.79
ND4731210349420170708,47.331,-103.462
FL2877408225220170708,28.767,-82.258
FL2852808070920170708,28.545,-80.683
NV4110111527920170708,41.148,-115.358
NV4043311933220170709,40.42,-119.312
NV4099711542920170709,41.01,-115.449
NV4094011793320170709,40.937,-117.955
NV4094111731520170709,40.941,-117.303
NV4152411841920170709,41.511,-118.406
AZ3328111080620170508,33.306,-110.83
AZ3351610995720170509,33.431,-109.922
NM3418110840420170512,34.15,-108.405
FL2705108206620170513,27.074,-82.052
FL2712808123720170513,27.101,-81.236
FL2540608041220170514,25.432,-80.396
NM3658710602220170516,36.608,-106.02
FL2881308082820170515,28.811,-80.824
FL2760608127020170517,27.585,-81.241
CA3611812036120170518,36.075,-120.405
AZ3460211145720170519,34.629,-111.438
FL2633208084220170519,26.405,-80.838
CA3265211682420170520,32.654,-116.829
FL2841408093820170526,28.425,-80.935
ID4283611554420170531,42.843,-115.561
UT4030110919520170530,40.3,-109.164
UT4100611256920170531,41.008,-112.567
FL2992508494720130129,29.918,-84.941
TX2884109573020130215,28.773,-95.737
FL2929308118020130302,29.291,-81.159
FL2928608171420130302,29.282,-81.683
OK3389109699920130303,33.924,-96.951
FL3045008681920130305,30.497,-86.821
MS3210008962020140327,32.101,-89.612
LA3105009256020140327,31.054,-92.563
OK3526009612020140327,35.246,-96.113
OK3698009637020140327,36.973,-96.378
OK3636009650020140327,36.372,-96.494
OK3627209628420140327,36.262,-96.272
MT4524310605320120703,45.26,-106.031
UT4046511175120120703,40.469,-111.732
MT4597710690920120703,45.936,-106.887
ID4470011705020120703,44.692,-117.051
MT4574310884220120703,45.737,-108.862
MO3667109281220120704,36.683,-92.812
WA4781412020320120705,47.807,-120.211
CA4047812246920120705,40.488,-122.483
OK3587509860020120705,35.893,-98.601
MT4622710490020120705,46.227,-104.861
MT4508510636220120705,45.089,-106.388
NV3739911457120120705,37.424,-114.588
ID4331211582520120706,43.344,-115.886
CA3931912270720120707,39.32,-122.627
CA3716511828920120707,37.124,-118.275
ID4245311502520120707,42.603,-115.179
CA3935412239320120708,39.363,-122.447
OR4281911917520120708,42.884,-119.059
ID4314011358620120708,43.116,-113.579
OR4239211789420120708,42.428,-117.625
CA3583412025220120709,35.831,-120.282
OR4417811784720120709,44.145,-117.815
OR4408711780620120709,44.083,-117.852
ID4292411561820120709,42.884,-115.677
OK3479809517320130308,34.783,-95.183
AR3608809248420130308,36.088,-92.49
FL2610108128120130312,26.096,-81.308
MT4607711363820130716,46.075,-113.589
MT4565711478020130716,45.68,-114.632
NV4188211609920130716,41.889,-116.084
ID4235011523620130716,42.389,-115.274
ID4423611540120130716,44.229,-115.395
ID4291211546620130716,42.9,-115.487
NV4118111620820130716,41.175,-116.197
MT4780411300920130718,47.816,-112.96
ID4631911498620130718,46.341,-114.938
ID4497911525820130719,44.994,-115.178
NV4052111560220130719,40.502,-115.584
OR4481412123520130720,44.881,-121.178
ID4452811445820130720,44.562,-114.426
UT4151911370320130720,41.533,-113.738
WY4395910974120130720,43.932,-109.726
ID4299711423520130721,43.008,-114.177
CO4028410821720130721,40.283,-108.207
CA3727911931820130722,37.294,-119.263
WY4273810886420130722,42.74,-108.848
WA4599612064920130724,46.008,-120.612
OR4261412376020130726,42.633,-123.736
OR4292312275720130726,42.918,-122.763
OR4304512272320130726,43.045,-122.719
OR4261812347620130726,42.606,-123.492
TX3610010008020140403,36.172,-100.069
OK3617009682020140403,36.153,-96.814
OK3660009624020140403,36.605,-96.243
OK3661009643020140403,36.572,-96.451
OK3598009917020140403,35.982,-99.186
ID4305611538320120709,43.094,-115.523
ID4261811618520120709,42.583,-116.114
FL3032108452720120709,30.315,-84.538
ID4204811467420120710,42.027,-114.688
CO4038810818620120710,40.379,-108.189
