ID,Latitude,Longitude
FL3045008677020190321,30.468,-86.767
WA4804911897320190623,48.064,-118.943
CA3627712094320190625,36.207,-121.043
CA3747212124920190625,37.475,-121.257
OR4534312237820200907,45.336,-122.39
ID4296011441220200731,42.974,-114.458
ID4282811459820200825,42.832,-114.617
AZ3356011090420200818,33.54,-110.922
CO3701810400020200822,37.012,-104.39
CA3541612045620200801,35.391,-120.432
AZ3366211089820200824,33.663,-110.883
MT4555711165420200823,45.551,-111.675
MT4577311182220200929,45.769,-111.793
WA4777911979820200712,47.785,-119.778
CA3781211964620200725,37.842,-119.606
UT3821211280820200822,38.214,-112.812
ID4650911638720200907,46.517,-116.405
UT3717711342520200719,37.204,-113.406
CO3957210726620200810,39.605,-107.194
UT3732811369420200927,37.3,-113.713
AZ3500811387920200817,35.016,-113.874
TX3065810137120190823,30.672,-101.382
CA3988012002520190824,39.882,-119.995
WY4234910689720190824,42.337,-106.826
TX3139610132120190825,31.401,-101.306
TX2844009721620190825,28.44,-97.204
TX2837609710420190825,28.377,-97.105
TX2846709731320190825,28.474,-97.314
CA4058912057520190828,40.598,-120.536
MT4579610880020190828,45.797,-108.797
AZ3463311127120190829,34.61,-111.283
NM3648010639120190829,36.482,-106.373
AZ3350011062220190830,33.496,-110.625
NV4061411806220190625,40.629,-118.066
AZ3326110999720190625,33.242,-109.923
UT4071811265120190628,40.727,-112.633
NM3144910902720190629,31.467,-109.02
NM3323010797020190629,33.234,-107.963
NM3316410790520190629,33.172,-107.892
FL3063708661420190629,30.632,-86.622
AZ3373410907320190630,33.724,-109.089
AZ3416410958120190630,34.162,-109.574
ID4623711498320190701,46.239,-114.964
FL2946708172720190701,29.458,-81.718
CA3720111927220200905,37.317,-119.214
UT3867511318120200625,38.618,-113.166
AZ3474011321420200824,34.738,-113.19
AZ3479711322320200824,34.803,-113.259
ID4274811621820200722,42.734,-116.24
WY4438911082120200822,44.4,-110.782
CO3976210841920200713,39.788,-108.386
WY4100410927220200803,40.995,-109.262
ID4284111556820200530,42.838,-115.56
ID4292211511120200819,42.919,-115.128
CA3616111845220200819,36.234,-118.574
CA3642011844820200816,36.44,-118.417
CO4020310623920201014,40.231,-105.996
WY4217810703820200807,42.197,-106.999
WY4183110664420200905,41.83,-106.572
UT3942511234720200626,39.543,-112.234
NV3788911411120200713,37.96,-114.051
NV4006711564620190902,40.098,-115.636
MT4760611134220190902,47.586,-111.357
NM3620010559520190902,36.196,-105.596
WY4437710988020190902,44.384,-109.85
AZ3504411184020190902,35.053,-111.87
UT4067711224920190903,40.683,-112.228
AZ3395311201220190903,33.968,-111.969
CA3352811727320190904,33.549,-117.258
CA4005312066920190904,40.09,-120.585
AZ3417010978820190904,34.17,-109.781
CO3975310831620190905,39.773,-108.293
CA4012012264020190905,40.157,-122.676
UT3800311315120190905,38.06,-113.134
MO3686909295920190323,36.862,-92.961
NM3321110852420190702,33.204,-108.529
NM3615710692420190703,36.161,-106.92
AL3108608779820190704,31.091,-87.804
FL2976008509920190704,29.766,-85.121
NV4069611736820190706,40.703,-117.371
ID4304011319020190706,43.061,-113.209
ID4270011322220190706,42.687,-113.183
AZ3372711202420190707,33.74,-112.011
AZ3420611050920190708,34.208,-110.532
UT3732911371920200713,37.365,-113.683
ID4284311240020200719,42.844,-112.38
ID4355311255120200708,43.596,-112.516
ID4369611305520200702,43.737,-113.016
MT4571210446620201012,45.708,-104.403
NV3746711499420200626,37.499,-115.008
NV3736211460420200729,37.414,-114.607
MT4729611064320200202,47.306,-110.564
NV3731011483320200719,37.337,-114.787
NV3716311461020200708,37.208,-114.596
NV4124711727320200723,41.246,-117.258
CA3808512073320200616,38.071,-120.709
CA3706812121320200628,37.048,-121.166
ID4254811347120200723,42.561,-113.448
ID4262311348620200808,42.626,-113.449
CA3802612076120200818,37.996,-120.752
MT4814011316520200826,48.148,-113.143
CA3780512029420200820,37.788,-120.268
CA4010912278920190905,40.118,-122.823
CA4088712301420190905,40.883,-123.002
CA4186612267020190905,41.866,-122.661
CA4174812105620190905,41.766,-121.034
CA3703411834520190904,37.018,-118.345
AZ3429911063220190905,34.307,-110.613
ID4299311311120190906,42.966,-113.076
TX3217410111820190907,32.196,-101.125
UT3953911208420190908,39.552,-112.059
UT3887311238420190908,38.888,-112.344
CO3840910600420190908,38.441,-105.995
FL3037408463920190911,30.356,-84.632
TX3064710027020190914,30.661,-100.283
OR4261011964820190915,42.687,-119.522
FL2594808134220190326,25.935,-81.332
KS3842009652820190326,38.431,-96.517
ID4451711501920190710,44.539,-115.013
AZ3662211256720190711,36.62,-112.553
AZ3502311152420190711,35.06,-111.525
CA3847012204820200606,38.475,-122.019
UT4009411287320200914,40.082,-112.851
CA3852112120220200612,38.569,-121.158
NV4034511406020200530,40.377,-114.109
UT4070411266320200614,40.679,-112.655
CA3938112133120200909,39.373,-121.332
NV3974111996820201005,39.773,-119.956
CA4003412011520201117,40.064,-120.081
UT4103311286020201029,41.049,-112.882
CA3985812091220200817,39.725,-121.127
UT4154311335720200603,41.556,-113.331
UT4180611268420200603,41.797,-112.699
MT4674110768520200902,46.723,-107.661
OR4220112270220200908,42.251,-122.779
NV3883311498820200624,38.821,-114.996
CA3337911735120200609,33.404,-117.424
MT4637510768820200827,46.393,-107.686
NV4125011713520190916,41.245,-117.111
FL3005608509020190916,30.043,-85.053
KY3760808261720190917,37.603,-82.621
AL3105808635220190927,31.074,-86.355
FL3011008549020190330,30.115,-85.482
NJ3977007445020190330,39.79,-74.451
KS3828509581920190402,38.29,-95.815
AL3277908693520190402,32.769,-86.942
ID4247111537220190712,42.496,-115.39
AZ3653111222820190712,36.531,-112.278
AZ3453311119120190712,34.506,-111.167
MT4569810891520200802,45.701,-108.946
CA3389511759820201201,33.903,-117.625
UT4177211363120200720,41.737,-113.611
CA3606211763420200821,36.074,-117.606
CA3340311726720201224,33.374,-117.287
ID4235511352920201010,42.339,-113.466
CO4015410538220201017,40.154,-105.326
CA3531811870820200701,35.306,-118.655
ID4209811286520200819,42.079,-112.857
CA3446611833020200705,34.453,-118.337
CA3609512052220200713,36.165,-120.553
CA3467911845220200812,34.686,-118.561
CA3444111874620200817,34.457,-118.733
ID4526911646720201001,45.277,-116.466
CA3276011669320200905,32.738,-116.69
ID4475611687720200907,44.747,-116.772
UT3829911250120191002,38.314,-112.501
CA3760511996620191006,37.608,-119.932
WA4656911899620191007,46.619,-118.93
LA2993709354920191007,29.945,-93.582
TX3068710057220191007,30.708,-100.54
CA3872412014620191010,38.706,-120.16
CA3399211705920191010,33.999,-117.084
CA3432611848120191010,34.318,-118.515
NV4089711609720191014,40.901,-116.077
CA3879612276720191023,38.672,-122.776
CO3806310318920190404,38.074,-103.177
KY3772008259020190404,37.719,-82.587
NE4230710373320190405,42.301,-103.753
MT4564010671020190407,45.63,-106.7
MO3743109121220190409,37.43,-91.212
OK3637109628720190409,36.352,-96.318
NM3418210345020190410,34.171,-103.448
NV3963011978220190713,39.64,-119.768
AZ3469511119520190713,34.697,-111.187
ID4260311330220190713,42.62,-113.31
ID4326411571220190713,43.264,-115.731
OR4572112013020190713,45.727,-120.148
NM3644910620720190713,36.438,-106.196
NM3361010740620190713,33.619,-107.392
AZ3156211037620190714,31.573,-110.377
ID4414411669220190714,44.133,-116.68
AZ3424311248720190714,34.278,-112.446
WA4677011988020190714,46.778,-119.848
UT4177911224220190715,41.774,-112.247
AZ3338911013820190715,33.412,-110.159
ID4642411621020200907,46.406,-116.217
WA4643911718420200817,46.438,-117.183
CA3388811668420200917,33.869,-116.682
CA3387911761920201026,33.915,-117.704
CA3856811956820200830,38.521,-119.57
CA3899012039420200908,38.984,-120.426
MT4466511297520201030,44.655,-112.939
CA3375311768720201026,33.715,-117.7
CA3378011763820201203,33.74,-117.669
AZ3162311162420201007,31.66,-111.626
AZ3160611150220201027,31.56,-111.469
AZ3168311135220201006,31.678,-111.354
CA3968112017120200814,39.702,-120.118
MT4690011056420201003,46.913,-110.513
MT4649511207120200613,46.506,-112.072
CA3447311836820191024,34.451,-118.394
UT3952611225620191026,39.526,-112.211
CO3708210594220191027,37.102,-105.917
CA3428211880320191030,34.267,-118.829
CA3433711905320191031,34.314,-119.066
CA4004012260920191103,40.055,-122.628
KS3978410179920191109,39.785,-101.743
AZ3313410976320190716,33.132,-109.755
UT3772310985720190716,37.702,-109.862
MT4572011097420200904,45.74,-110.922
MT4609911223320200829,46.089,-112.196
ID4478611547620200826,44.8,-115.463
ID4524811543720200826,45.27,-115.374
WY4385610791920200714,43.798,-107.869
ID4345611483420200806,43.48,-114.832
NV3957611991320200627,39.591,-119.88
ID4209111416920200912,42.243,-114.17
UT4020111189120200628,40.241,-111.891
UT3993711177920200906,39.897,-111.781
UT3704711205120200627,37.055,-112.035
WA4685412079920200831,46.829,-120.639
UT4060611070920200821,40.6,-110.603
UT4032611166920201017,40.346,-111.64
AZ3291711014420200712,32.921,-110.13
CA3667512102020200715,36.675,-121.002
KS3921209676120191113,39.19,-96.758
VA3875607846720191114,38.762,-78.466
OK3669509679920191116,36.715,-96.803
FL2861908074420191120,28.623,-80.75
FL2656008107020190421,26.552,-81.057
CO3711310286620190718,37.1,-102.909
WA4657011975820190718,46.474,-119.651
TX3009510451420190718,30.107,-104.518
WA4659712024020190719,46.731,-120.241
TX3084110089420190720,30.91,-100.873
AZ3525811164320190721,35.263,-111.62
OR4316311929120190721,43.174,-119.257
GA3063008225320190721,30.628,-82.247
NV4061811574920200719,40.563,-115.756
CA3612312160220200819,36.073,-121.468
NV4094511436120200717,40.946,-114.324
ID4643811466120200819,46.439,-114.666
ID4650611460220200821,46.513,-114.592
NV4095411434420200802,41.004,-114.379
NV3934011453020200511,39.355,-114.528
CO3727110823720200614,37.292,-108.217
ID4626111483920200819,46.264,-114.854
UT4064011045220200825,40.65,-110.445
UT3715711356620200714,37.208,-113.539
NV3594511544620200720,35.945,-115.454
NM3318310833320200606,33.172,-108.301
CA3451411979320191125,34.489,-119.768
TX3587810139020191126,35.889,-101.381
OK3643109980320191126,36.408,-99.729
WV3882607929520191128,38.831,-79.308
LA3108509298920191213,31.096,-92.989
NM3359510823320190429,33.615,-108.248
